match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2019-2020-2020-06-24-Norwich-Everton,premier-league,home,Norwich,Everton,24.06.2020,0,1,2019-2020,46%,54%,9.0,12.0,1.0,5.0,2.0,3.0,6.0,4.0,14.0,9.0,6.0,5.0,1.0,1.0,4.0,1.0,8.0,13.0,0.0,1.0,432.0,495.0,0.0,0.0,15.0,20.0,114.0,108.0,35.0,48.0,47%,53%,5.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,7.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,6.0,231.0,253.0,0.0,0.0,7.0,9.0,65.0,60.0,13.0,23.0,45%,55%,4.0,10.0,0.0,3.0,1.0,3.0,3.0,4.0,7.0,5.0,5.0,5.0,1.0,0.0,2.0,0.0,4.0,7.0,0.0,1.0,201.0,242.0,0.0,0.0,8.0,11.0,49.0,48.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-24-Wolves-Bournemouth,premier-league,home,Wolves,Bournemouth,24.06.2020,1,0,2019-2020,55%,45%,10.0,4.0,2.0,0.0,7.0,2.0,1.0,2.0,13.0,13.0,6.0,4.0,2.0,2.0,0.0,1.0,11.0,11.0,3.0,3.0,425.0,347.0,0.0,0.0,14.0,17.0,88.0,106.0,35.0,40.0,57%,43%,5.0,3.0,0.0,0.0,5.0,1.0,0.0,2.0,7.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,6.0,215.0,154.0,0.0,0.0,12.0,11.0,34.0,54.0,14.0,24.0,53%,47%,5.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,6.0,5.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,210.0,193.0,0.0,0.0,2.0,6.0,54.0,52.0,21.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-25-Burnley-Watford,premier-league,home,Burnley,Watford,25.06.2020,1,0,2019-2020,54%,46%,9.0,10.0,5.0,4.0,4.0,6.0,0.0,0.0,16.0,15.0,1.0,7.0,3.0,0.0,4.0,4.0,13.0,15.0,1.0,0.0,424.0,329.0,0.0,0.0,11.0,16.0,108.0,109.0,40.0,49.0,60%,40%,7.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,12.0,10.0,0.0,1.0,2.0,0.0,1.0,3.0,9.0,11.0,235.0,147.0,0.0,0.0,6.0,6.0,56.0,43.0,23.0,13.0,48%,52%,2.0,8.0,2.0,3.0,0.0,5.0,0.0,0.0,4.0,5.0,1.0,6.0,1.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,189.0,182.0,0.0,0.0,5.0,10.0,52.0,66.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-25-Chelsea-Manchester City,premier-league,home,Chelsea,Manchester City,25.06.2020,2,1,2019-2020,35%,65%,15.0,11.0,10.0,2.0,3.0,6.0,2.0,3.0,4.0,16.0,5.0,7.0,3.0,1.0,1.0,8.0,13.0,3.0,1.0,1.0,382.0,713.0,0.0,0.0,13.0,7.0,58.0,162.0,31.0,64.0,36%,64%,7.0,6.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,0.0,1.0,2.0,6.0,2.0,203.0,366.0,0.0,0.0,5.0,4.0,37.0,85.0,13.0,34.0,34%,66%,8.0,5.0,7.0,1.0,1.0,3.0,0.0,1.0,2.0,8.0,2.0,4.0,1.0,1.0,0.0,6.0,7.0,1.0,0.0,1.0,179.0,347.0,0.0,0.0,8.0,3.0,21.0,77.0,18.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-25-Southampton-Arsenal,premier-league,home,Southampton,Arsenal,25.06.2020,0,2,2019-2020,53%,47%,12.0,10.0,3.0,5.0,7.0,3.0,2.0,2.0,16.0,13.0,4.0,6.0,2.0,1.0,3.0,3.0,10.0,14.0,0.0,2.0,435.0,398.0,0.0,0.0,17.0,10.0,112.0,97.0,54.0,30.0,44%,56%,5.0,5.0,1.0,3.0,2.0,2.0,2.0,0.0,6.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,191.0,247.0,0.0,0.0,9.0,4.0,51.0,58.0,26.0,13.0,62%,38%,7.0,5.0,2.0,2.0,5.0,1.0,0.0,2.0,10.0,6.0,3.0,4.0,1.0,0.0,1.0,2.0,5.0,10.0,0.0,1.0,244.0,151.0,0.0,0.0,8.0,6.0,61.0,39.0,28.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-27-Aston Villa-Wolves,premier-league,home,Aston Villa,Wolves,27.06.2020,0,1,2019-2020,48%,52%,11.0,9.0,1.0,2.0,8.0,6.0,2.0,1.0,18.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,16.0,16.0,1.0,1.0,423.0,464.0,0.0,0.0,8.0,10.0,110.0,106.0,39.0,53.0,49%,51%,6.0,6.0,1.0,1.0,4.0,5.0,1.0,0.0,8.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,7.0,199.0,207.0,0.0,0.0,4.0,3.0,47.0,55.0,16.0,25.0,47%,53%,5.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,1.0,224.0,257.0,0.0,0.0,4.0,7.0,63.0,51.0,23.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-28-Watford-Southampton,premier-league,home,Watford,Southampton,28.06.2020,1,3,2019-2020,48%,52%,8.0,11.0,0.0,7.0,2.0,3.0,6.0,1.0,10.0,17.0,5.0,3.0,1.0,1.0,4.0,0.0,18.0,9.0,3.0,0.0,396.0,460.0,0.0,0.0,13.0,20.0,124.0,131.0,48.0,46.0,46%,54%,1.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,4.0,210.0,248.0,0.0,0.0,4.0,6.0,61.0,72.0,14.0,15.0,50%,50%,7.0,7.0,0.0,4.0,2.0,2.0,5.0,1.0,5.0,10.0,5.0,2.0,0.0,0.0,2.0,0.0,10.0,5.0,2.0,0.0,186.0,212.0,0.0,0.0,9.0,14.0,63.0,59.0,34.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-29-Crystal Palace-Burnley,premier-league,home,Crystal Palace,Burnley,29.06.2020,0,1,2019-2020,58%,42%,17.0,8.0,4.0,4.0,6.0,3.0,7.0,1.0,13.0,12.0,9.0,1.0,0.0,0.0,3.0,4.0,12.0,13.0,1.0,1.0,481.0,356.0,0.0,0.0,13.0,15.0,115.0,96.0,55.0,31.0,47%,53%,4.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,7.0,225.0,261.0,0.0,0.0,7.0,9.0,50.0,73.0,18.0,22.0,69%,31%,13.0,3.0,3.0,2.0,3.0,1.0,7.0,0.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,1.0,1.0,256.0,95.0,0.0,0.0,6.0,6.0,65.0,23.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-06-30-Brighton-Manchester Utd,premier-league,home,Brighton,Manchester Utd,30.06.2020,0,3,2019-2020,37%,63%,8.0,12.0,2.0,6.0,5.0,4.0,1.0,2.0,11.0,12.0,4.0,5.0,2.0,2.0,3.0,2.0,10.0,9.0,0.0,1.0,359.0,616.0,0.0,0.0,14.0,16.0,95.0,110.0,31.0,48.0,31%,69%,2.0,7.0,0.0,2.0,1.0,4.0,1.0,1.0,6.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,158.0,357.0,0.0,0.0,7.0,7.0,41.0,60.0,10.0,35.0,43%,57%,6.0,5.0,2.0,4.0,4.0,0.0,0.0,1.0,5.0,6.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,0.0,1.0,201.0,259.0,0.0,0.0,7.0,9.0,54.0,50.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-01-Arsenal-Norwich,premier-league,home,Arsenal,Norwich,01.07.2020,4,0,2019-2020,52%,48%,13.0,8.0,8.0,2.0,4.0,3.0,1.0,3.0,12.0,10.0,6.0,2.0,0.0,2.0,2.0,4.0,10.0,10.0,1.0,4.0,460.0,435.0,0.0,0.0,12.0,19.0,103.0,98.0,52.0,23.0,56%,44%,8.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,4.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,7.0,270.0,212.0,0.0,0.0,5.0,11.0,57.0,35.0,29.0,13.0,48%,52%,5.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,1.0,2.0,190.0,223.0,0.0,0.0,7.0,8.0,46.0,63.0,23.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-01-Bournemouth-Newcastle,premier-league,home,Bournemouth,Newcastle,01.07.2020,1,4,2019-2020,55%,45%,12.0,12.0,1.0,7.0,6.0,4.0,5.0,1.0,13.0,11.0,6.0,3.0,2.0,1.0,3.0,0.0,11.0,10.0,2.0,0.0,486.0,418.0,0.0,0.0,16.0,16.0,95.0,105.0,50.0,28.0,45%,55%,3.0,5.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,215.0,269.0,0.0,0.0,8.0,8.0,29.0,66.0,21.0,22.0,65%,35%,9.0,7.0,1.0,4.0,3.0,3.0,5.0,0.0,8.0,5.0,5.0,2.0,1.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,271.0,149.0,0.0,0.0,8.0,8.0,66.0,39.0,29.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-01-Everton-Leicester,premier-league,home,Everton,Leicester,01.07.2020,2,1,2019-2020,35%,65%,7.0,15.0,2.0,3.0,2.0,6.0,3.0,6.0,10.0,13.0,3.0,5.0,0.0,1.0,2.0,0.0,13.0,10.0,1.0,1.0,318.0,583.0,0.0,0.0,18.0,14.0,102.0,153.0,32.0,84.0,40%,60%,4.0,6.0,2.0,1.0,2.0,2.0,0.0,3.0,5.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,5.0,172.0,245.0,0.0,0.0,8.0,8.0,55.0,79.0,14.0,32.0,30%,70%,3.0,9.0,0.0,2.0,0.0,4.0,3.0,3.0,5.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,5.0,1.0,1.0,146.0,338.0,0.0,0.0,10.0,6.0,47.0,74.0,18.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-01-West Ham-Chelsea,premier-league,home,West Ham,Chelsea,01.07.2020,3,2,2019-2020,29%,71%,11.0,17.0,4.0,6.0,2.0,9.0,5.0,2.0,11.0,11.0,2.0,3.0,2.0,2.0,4.0,1.0,9.0,9.0,2.0,1.0,273.0,642.0,0.0,0.0,16.0,19.0,86.0,148.0,38.0,79.0,25%,75%,4.0,8.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,119.0,349.0,0.0,0.0,8.0,7.0,39.0,72.0,10.0,34.0,34%,66%,7.0,9.0,3.0,2.0,1.0,6.0,3.0,1.0,10.0,8.0,0.0,2.0,1.0,2.0,1.0,1.0,6.0,8.0,2.0,1.0,154.0,293.0,0.0,0.0,8.0,12.0,47.0,76.0,28.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-02-Manchester City-Liverpool,premier-league,home,Manchester City,Liverpool,02.07.2020,4,0,2019-2020,48%,52%,14.0,11.0,6.0,3.0,6.0,2.0,2.0,6.0,8.0,11.0,3.0,3.0,3.0,2.0,3.0,2.0,8.0,7.0,2.0,2.0,484.0,520.0,0.0,0.0,10.0,13.0,86.0,94.0,40.0,55.0,51%,49%,5.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,275.0,256.0,0.0,0.0,5.0,6.0,40.0,51.0,21.0,26.0,45%,55%,9.0,7.0,3.0,1.0,5.0,0.0,1.0,6.0,6.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,209.0,264.0,0.0,0.0,5.0,7.0,46.0,43.0,19.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-02-Sheffield Utd-Tottenham,premier-league,home,Sheffield Utd,Tottenham,02.07.2020,3,1,2019-2020,33%,67%,7.0,9.0,5.0,2.0,2.0,5.0,0.0,2.0,14.0,16.0,1.0,6.0,2.0,1.0,1.0,2.0,13.0,13.0,2.0,0.0,311.0,620.0,0.0,0.0,21.0,14.0,82.0,135.0,56.0,61.0,35%,65%,4.0,8.0,3.0,1.0,1.0,5.0,0.0,2.0,5.0,6.0,0.0,3.0,1.0,0.0,1.0,2.0,5.0,5.0,167.0,301.0,0.0,0.0,9.0,11.0,44.0,55.0,27.0,21.0,31%,69%,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,3.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,0.0,144.0,319.0,0.0,0.0,12.0,3.0,38.0,80.0,29.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-04-Chelsea-Watford,premier-league,home,Chelsea,Watford,04.07.2020,3,0,2019-2020,70%,30%,21.0,7.0,9.0,3.0,4.0,4.0,8.0,0.0,13.0,10.0,5.0,3.0,1.0,2.0,3.0,6.0,9.0,12.0,0.0,2.0,731.0,300.0,0.0,0.0,13.0,24.0,145.0,92.0,71.0,23.0,69%,31%,11.0,3.0,5.0,0.0,2.0,3.0,4.0,0.0,7.0,5.0,2.0,2.0,0.0,1.0,0.0,3.0,5.0,7.0,319.0,136.0,0.0,0.0,6.0,12.0,68.0,49.0,32.0,14.0,71%,29%,10.0,4.0,4.0,3.0,2.0,1.0,4.0,0.0,6.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0,1.0,412.0,164.0,0.0,0.0,7.0,12.0,77.0,43.0,39.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-04-Leicester-Crystal Palace,premier-league,home,Leicester,Crystal Palace,04.07.2020,3,0,2019-2020,52%,48%,15.0,7.0,4.0,1.0,6.0,5.0,5.0,1.0,9.0,19.0,3.0,7.0,1.0,1.0,1.0,1.0,18.0,8.0,2.0,1.0,506.0,450.0,0.0,0.0,29.0,18.0,112.0,123.0,31.0,36.0,63%,37%,7.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,7.0,10.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,6.0,324.0,186.0,0.0,0.0,0.0,12.0,71.0,65.0,19.0,17.0,41%,59%,8.0,4.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,9.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,1.0,182.0,264.0,0.0,0.0,29.0,6.0,41.0,58.0,12.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-04-Manchester Utd-Bournemouth,premier-league,home,Manchester Utd,Bournemouth,04.07.2020,5,2,2019-2020,70%,30%,19.0,7.0,10.0,3.0,4.0,2.0,5.0,2.0,16.0,6.0,8.0,3.0,4.0,4.0,1.0,5.0,3.0,12.0,0.0,1.0,648.0,283.0,0.0,0.0,16.0,10.0,129.0,67.0,75.0,28.0,71%,29%,8.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,8.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,321.0,130.0,0.0,0.0,6.0,4.0,63.0,26.0,45.0,15.0,69%,31%,11.0,3.0,6.0,2.0,2.0,1.0,3.0,0.0,8.0,4.0,5.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,0.0,0.0,327.0,153.0,0.0,0.0,10.0,6.0,66.0,41.0,30.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-04-Norwich-Brighton,premier-league,home,Norwich,Brighton,04.07.2020,0,1,2019-2020,58%,42%,12.0,8.0,1.0,2.0,4.0,3.0,7.0,3.0,13.0,15.0,0.0,2.0,4.0,0.0,1.0,1.0,11.0,13.0,2.0,2.0,587.0,418.0,0.0,0.0,14.0,11.0,120.0,103.0,57.0,47.0,55%,45%,5.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,287.0,227.0,0.0,0.0,6.0,6.0,59.0,62.0,23.0,16.0,61%,39%,7.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,8.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,8.0,1.0,2.0,300.0,191.0,0.0,0.0,8.0,5.0,61.0,41.0,34.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-04-Wolves-Arsenal,premier-league,home,Wolves,Arsenal,04.07.2020,0,2,2019-2020,52%,48%,10.0,8.0,1.0,5.0,5.0,1.0,4.0,2.0,11.0,7.0,3.0,5.0,1.0,0.0,3.0,1.0,6.0,11.0,2.0,4.0,516.0,482.0,0.0,0.0,13.0,29.0,105.0,124.0,44.0,31.0,43%,57%,6.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,249.0,328.0,0.0,0.0,4.0,10.0,40.0,77.0,16.0,15.0,61%,39%,4.0,5.0,0.0,2.0,2.0,1.0,2.0,2.0,8.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,8.0,2.0,3.0,267.0,154.0,0.0,0.0,9.0,19.0,65.0,47.0,28.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-05-Burnley-Sheffield Utd,premier-league,home,Burnley,Sheffield Utd,05.07.2020,1,1,2019-2020,47%,53%,9.0,10.0,4.0,3.0,5.0,3.0,0.0,4.0,15.0,10.0,3.0,9.0,2.0,1.0,2.0,3.0,8.0,14.0,0.0,0.0,404.0,441.0,0.0,0.0,9.0,12.0,98.0,118.0,36.0,67.0,50%,50%,4.0,7.0,3.0,1.0,1.0,3.0,0.0,3.0,6.0,6.0,0.0,6.0,2.0,1.0,1.0,2.0,4.0,5.0,219.0,208.0,0.0,0.0,4.0,6.0,52.0,55.0,18.0,23.0,43%,57%,5.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,9.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,0.0,185.0,233.0,0.0,0.0,5.0,6.0,46.0,63.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-05-Liverpool-Aston Villa,premier-league,home,Liverpool,Aston Villa,05.07.2020,2,0,2019-2020,71%,29%,6.0,9.0,4.0,3.0,1.0,4.0,1.0,2.0,13.0,20.0,7.0,5.0,1.0,5.0,3.0,2.0,18.0,8.0,1.0,1.0,672.0,263.0,0.0,0.0,7.0,8.0,154.0,74.0,61.0,30.0,72%,28%,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,11.0,3.0,2.0,0.0,3.0,1.0,1.0,10.0,4.0,345.0,127.0,0.0,0.0,3.0,3.0,78.0,30.0,27.0,14.0,70%,30%,4.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0,6.0,9.0,4.0,3.0,1.0,2.0,2.0,1.0,8.0,4.0,0.0,0.0,327.0,136.0,0.0,0.0,4.0,5.0,76.0,44.0,34.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-05-Newcastle-West Ham,premier-league,home,Newcastle,West Ham,05.07.2020,2,2,2019-2020,57%,43%,11.0,17.0,4.0,7.0,5.0,6.0,2.0,4.0,12.0,11.0,6.0,4.0,1.0,1.0,5.0,2.0,9.0,11.0,1.0,0.0,516.0,379.0,0.0,0.0,22.0,18.0,99.0,118.0,41.0,62.0,57%,43%,6.0,9.0,3.0,4.0,1.0,2.0,2.0,3.0,7.0,5.0,4.0,1.0,0.0,1.0,3.0,2.0,4.0,5.0,234.0,174.0,0.0,0.0,12.0,10.0,41.0,69.0,23.0,31.0,57%,43%,5.0,8.0,1.0,3.0,4.0,4.0,0.0,1.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,0.0,5.0,6.0,0.0,0.0,282.0,205.0,0.0,0.0,10.0,8.0,58.0,49.0,18.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-05-Southampton-Manchester City,premier-league,home,Southampton,Manchester City,05.07.2020,1,0,2019-2020,26%,74%,8.0,26.0,4.0,6.0,3.0,9.0,1.0,11.0,10.0,9.0,2.0,13.0,3.0,3.0,6.0,3.0,6.0,7.0,1.0,2.0,297.0,808.0,0.0,0.0,20.0,16.0,90.0,164.0,18.0,116.0,30%,70%,6.0,8.0,2.0,3.0,3.0,4.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,172.0,395.0,0.0,0.0,14.0,9.0,49.0,72.0,8.0,38.0,22%,78%,2.0,18.0,2.0,3.0,0.0,5.0,0.0,10.0,3.0,4.0,0.0,11.0,1.0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,125.0,413.0,0.0,0.0,6.0,7.0,41.0,92.0,10.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-06-Tottenham-Everton,premier-league,home,Tottenham,Everton,06.07.2020,1,0,2019-2020,51%,49%,12.0,11.0,2.0,3.0,6.0,4.0,4.0,4.0,20.0,16.0,5.0,6.0,2.0,2.0,3.0,1.0,14.0,18.0,3.0,2.0,448.0,413.0,0.0,0.0,13.0,10.0,113.0,94.0,44.0,31.0,52%,48%,8.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,9.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,5.0,8.0,233.0,206.0,0.0,0.0,6.0,3.0,56.0,50.0,22.0,11.0,50%,50%,4.0,9.0,1.0,3.0,3.0,2.0,0.0,4.0,11.0,10.0,0.0,2.0,1.0,1.0,3.0,1.0,9.0,10.0,3.0,1.0,215.0,207.0,0.0,0.0,7.0,7.0,57.0,44.0,22.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-07-07-Arsenal-Leicester,premier-league,home,Arsenal,Leicester,07.07.2020,1,1,2019-2020,38%,62%,11.0,14.0,7.0,6.0,2.0,7.0,2.0,1.0,15.0,14.0,10.0,1.0,4.0,1.0,5.0,6.0,10.0,14.0,1.0,0.0,325.0,557.0,0.0,0.0,6.0,16.0,99.0,111.0,50.0,40.0,47%,53%,7.0,4.0,6.0,2.0,0.0,2.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,0.0,2.0,5.0,6.0,7.0,201.0,235.0,0.0,0.0,5.0,9.0,55.0,46.0,29.0,15.0,29%,71%,4.0,10.0,1.0,4.0,2.0,5.0,1.0,1.0,8.0,7.0,3.0,0.0,3.0,1.0,3.0,1.0,4.0,7.0,1.0,0.0,124.0,322.0,0.0,0.0,1.0,7.0,44.0,65.0,21.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
