match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
laliga-2018-2019-2019-01-26-Sevilla-Levante,laliga,home,Sevilla,Levante,26.01.2019,5,0,2018-2019,54%,46%,23.0,7.0,9.0,0.0,11.0,5.0,3.0,2.0,13.0,16.0,5.0,8.0,1.0,2.0,0.0,4.0,15.0,13.0,2.0,1.0,401.0,333.0,333.0,255.0,16.0,20.0,107.0,87.0,73.0,43.0,56%,44%,11.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,9.0,11.0,4.0,5.0,1.0,1.0,0.0,2.0,10.0,8.0,218.0,164.0,180.0,120.0,9.0,10.0,66.0,45.0,42.0,22.0,52%,48%,12.0,3.0,7.0,0.0,5.0,1.0,0.0,2.0,4.0,5.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,183.0,169.0,153.0,135.0,7.0,10.0,41.0,42.0,31.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-26-Valencia-Villarreal,laliga,home,Valencia,Villarreal,26.01.2019,3,0,2018-2019,45%,55%,18.0,14.0,9.0,5.0,5.0,2.0,4.0,7.0,13.0,14.0,7.0,4.0,2.0,3.0,5.0,6.0,13.0,8.0,1.0,3.0,424.0,507.0,342.0,416.0,10.0,16.0,103.0,110.0,51.0,56.0,47%,53%,8.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,9.0,10.0,3.0,3.0,2.0,2.0,2.0,1.0,8.0,5.0,183.0,206.0,146.0,162.0,3.0,7.0,48.0,49.0,27.0,28.0,43%,57%,10.0,6.0,7.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,3.0,5.0,5.0,3.0,1.0,1.0,241.0,301.0,196.0,254.0,7.0,9.0,55.0,61.0,24.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-27-Ath Bilbao-Betis,laliga,home,Ath Bilbao,Betis,27.01.2019,1,0,2018-2019,38%,62%,11.0,8.0,2.0,2.0,6.0,4.0,3.0,2.0,10.0,20.0,6.0,4.0,1.0,3.0,2.0,1.0,20.0,6.0,4.0,2.0,334.0,548.0,242.0,446.0,20.0,16.0,104.0,105.0,51.0,56.0,47%,53%,6.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,10.0,2.0,198.0,226.0,159.0,185.0,6.0,9.0,61.0,35.0,29.0,14.0,29%,71%,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,10.0,4.0,2.0,1.0,136.0,322.0,83.0,261.0,14.0,7.0,43.0,70.0,22.0,42.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-27-Espanyol-Real Madrid,laliga,home,Espanyol,Real Madrid,27.01.2019,2,4,2018-2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-27-Girona-Barcelona,laliga,home,Girona,Barcelona,27.01.2019,0,2,2018-2019,36%,64%,13.0,15.0,5.0,7.0,5.0,4.0,3.0,4.0,15.0,18.0,3.0,8.0,0.0,2.0,5.0,5.0,18.0,12.0,5.0,3.0,347.0,631.0,273.0,543.0,19.0,11.0,87.0,123.0,45.0,64.0,44%,56%,8.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,8.0,6.0,1.0,2.0,0.0,2.0,1.0,3.0,6.0,5.0,206.0,267.0,172.0,225.0,10.0,7.0,51.0,50.0,21.0,22.0,28%,72%,5.0,11.0,2.0,5.0,2.0,3.0,1.0,3.0,7.0,12.0,2.0,6.0,0.0,0.0,4.0,2.0,12.0,7.0,4.0,0.0,141.0,364.0,101.0,318.0,9.0,4.0,36.0,73.0,24.0,42.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-27-Real Sociedad-Huesca,laliga,home,Real Sociedad,Huesca,27.01.2019,0,0,2018-2019,68%,32%,8.0,8.0,1.0,1.0,5.0,6.0,2.0,1.0,25.0,15.0,5.0,2.0,4.0,2.0,1.0,1.0,9.0,22.0,0.0,3.0,612.0,286.0,497.0,176.0,12.0,20.0,135.0,95.0,55.0,26.0,70%,30%,3.0,6.0,0.0,1.0,3.0,4.0,0.0,1.0,12.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,10.0,319.0,132.0,275.0,89.0,6.0,8.0,70.0,36.0,16.0,10.0,66%,34%,5.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,13.0,9.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,12.0,0.0,3.0,293.0,154.0,222.0,87.0,6.0,12.0,65.0,59.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-27-Valladolid-Celta Vigo,laliga,home,Valladolid,Celta Vigo,27.01.2019,2,1,2018-2019,44%,56%,19.0,8.0,7.0,3.0,11.0,5.0,1.0,0.0,19.0,19.0,7.0,5.0,4.0,1.0,2.0,5.0,15.0,19.0,2.0,5.0,302.0,395.0,212.0,304.0,18.0,13.0,107.0,125.0,42.0,35.0,46%,54%,9.0,4.0,4.0,2.0,5.0,2.0,0.0,0.0,9.0,6.0,3.0,3.0,1.0,1.0,1.0,4.0,5.0,8.0,153.0,193.0,114.0,150.0,9.0,7.0,59.0,54.0,29.0,17.0,42%,58%,10.0,4.0,3.0,1.0,6.0,3.0,1.0,0.0,10.0,13.0,4.0,2.0,3.0,0.0,1.0,1.0,10.0,11.0,2.0,3.0,149.0,202.0,98.0,154.0,9.0,6.0,48.0,71.0,13.0,18.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-01-28-Alaves-Rayo Vallecano,laliga,home,Alaves,Rayo Vallecano,28.01.2019,0,1,2018-2019,52%,48%,16.0,14.0,1.0,3.0,10.0,6.0,5.0,5.0,20.0,15.0,7.0,4.0,1.0,1.0,2.0,1.0,14.0,19.0,2.0,5.0,400.0,373.0,299.0,299.0,15.0,17.0,124.0,88.0,61.0,37.0,47%,53%,5.0,8.0,0.0,1.0,4.0,3.0,1.0,4.0,8.0,8.0,2.0,3.0,0.0,1.0,1.0,0.0,8.0,7.0,186.0,210.0,148.0,165.0,10.0,7.0,61.0,41.0,22.0,23.0,57%,43%,11.0,6.0,1.0,2.0,6.0,3.0,4.0,1.0,12.0,7.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,12.0,2.0,5.0,214.0,163.0,151.0,134.0,5.0,10.0,63.0,47.0,39.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-01-Huesca-Valladolid,laliga,home,Huesca,Valladolid,01.02.2019,4,0,2018-2019,43%,57%,11.0,9.0,7.0,4.0,2.0,4.0,2.0,1.0,16.0,17.0,7.0,7.0,1.0,5.0,4.0,3.0,17.0,11.0,6.0,2.0,298.0,383.0,213.0,301.0,14.0,19.0,99.0,107.0,43.0,51.0,49%,51%,5.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,0.0,4.0,3.0,3.0,6.0,5.0,186.0,179.0,135.0,134.0,11.0,11.0,55.0,64.0,25.0,31.0,37%,63%,6.0,6.0,3.0,1.0,1.0,4.0,2.0,1.0,7.0,11.0,4.0,1.0,1.0,1.0,1.0,0.0,11.0,6.0,5.0,2.0,112.0,204.0,78.0,167.0,3.0,8.0,44.0,43.0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-02-Barcelona-Valencia,laliga,home,Barcelona,Valencia,02.02.2019,2,2,2018-2019,69%,31%,20.0,14.0,8.0,7.0,8.0,4.0,4.0,3.0,4.0,9.0,9.0,1.0,2.0,0.0,5.0,6.0,8.0,5.0,3.0,0.0,775.0,348.0,700.0,269.0,11.0,23.0,166.0,69.0,105.0,27.0,69%,31%,9.0,7.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,372.0,160.0,340.0,120.0,3.0,13.0,82.0,36.0,50.0,13.0,69%,31%,11.0,7.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,8.0,5.0,1.0,2.0,0.0,3.0,3.0,6.0,2.0,1.0,0.0,403.0,188.0,360.0,149.0,8.0,10.0,84.0,33.0,55.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-02-Celta Vigo-Sevilla,laliga,home,Celta Vigo,Sevilla,02.02.2019,1,0,2018-2019,44%,56%,10.0,13.0,4.0,2.0,4.0,6.0,2.0,5.0,15.0,16.0,4.0,9.0,3.0,3.0,2.0,3.0,13.0,12.0,4.0,4.0,452.0,557.0,365.0,457.0,15.0,20.0,97.0,108.0,44.0,58.0,45%,55%,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0,8.0,1.0,2.0,2.0,3.0,0.0,1.0,6.0,4.0,271.0,322.0,226.0,270.0,10.0,10.0,38.0,42.0,20.0,24.0,43%,57%,8.0,10.0,3.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,3.0,7.0,1.0,0.0,2.0,2.0,7.0,8.0,4.0,3.0,181.0,235.0,139.0,187.0,5.0,10.0,59.0,66.0,24.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-02-Levante-Getafe,laliga,home,Levante,Getafe,02.02.2019,0,0,2018-2019,58%,42%,8.0,9.0,4.0,2.0,4.0,5.0,0.0,2.0,20.0,8.0,5.0,5.0,2.0,5.0,3.0,4.0,7.0,15.0,4.0,3.0,403.0,293.0,285.0,175.0,15.0,17.0,96.0,113.0,42.0,54.0,57%,43%,2.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0,8.0,6.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,7.0,182.0,118.0,128.0,64.0,6.0,4.0,47.0,51.0,17.0,25.0,59%,41%,6.0,3.0,4.0,-1.0,2.0,2.0,0.0,2.0,12.0,2.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0,8.0,2.0,0.0,221.0,175.0,157.0,111.0,9.0,13.0,49.0,62.0,25.0,29.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-02-Real Sociedad-Ath Bilbao,laliga,home,Real Sociedad,Ath Bilbao,02.02.2019,2,1,2018-2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-03-Betis-Atl. Madrid,laliga,home,Betis,Atl. Madrid,03.02.2019,1,0,2018-2019,55%,45%,7.0,13.0,3.0,1.0,2.0,9.0,2.0,3.0,22.0,9.0,1.0,7.0,2.0,2.0,1.0,2.0,7.0,21.0,4.0,3.0,548.0,435.0,484.0,354.0,14.0,31.0,95.0,101.0,17.0,66.0,59%,41%,3.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,12.0,338.0,224.0,304.0,185.0,10.0,16.0,70.0,55.0,11.0,36.0,51%,49%,4.0,8.0,2.0,0.0,2.0,7.0,0.0,1.0,10.0,5.0,0.0,6.0,1.0,2.0,0.0,1.0,4.0,9.0,4.0,1.0,210.0,211.0,180.0,169.0,4.0,15.0,25.0,46.0,6.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-03-Eibar-Girona,laliga,home,Eibar,Girona,03.02.2019,3,0,2018-2019,56%,44%,17.0,6.0,5.0,2.0,7.0,3.0,5.0,1.0,11.0,15.0,8.0,5.0,2.0,3.0,2.0,2.0,12.0,9.0,2.0,1.0,437.0,338.0,301.0,204.0,12.0,11.0,116.0,96.0,86.0,47.0,56%,44%,8.0,3.0,1.0,2.0,5.0,1.0,2.0,0.0,5.0,10.0,3.0,3.0,1.0,2.0,2.0,0.0,8.0,5.0,195.0,159.0,129.0,89.0,7.0,6.0,48.0,57.0,37.0,28.0,56%,44%,9.0,3.0,4.0,0.0,2.0,2.0,3.0,1.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,242.0,179.0,172.0,115.0,5.0,5.0,68.0,39.0,49.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-03-Real Madrid-Alaves,laliga,home,Real Madrid,Alaves,03.02.2019,3,0,2018-2019,71%,29%,22.0,8.0,8.0,1.0,8.0,5.0,6.0,2.0,15.0,13.0,7.0,2.0,3.0,3.0,1.0,5.0,10.0,12.0,0.0,3.0,675.0,264.0,605.0,191.0,19.0,22.0,137.0,74.0,89.0,31.0,75%,25%,9.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,10.0,7.0,3.0,1.0,2.0,2.0,0.0,1.0,5.0,8.0,387.0,127.0,349.0,83.0,7.0,11.0,82.0,33.0,51.0,14.0,67%,33%,13.0,7.0,6.0,1.0,4.0,5.0,3.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,0.0,2.0,288.0,137.0,256.0,108.0,12.0,11.0,55.0,41.0,38.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-03-Villarreal-Espanyol,laliga,home,Villarreal,Espanyol,03.02.2019,2,2,2018-2019,42%,58%,14.0,17.0,5.0,2.0,7.0,6.0,2.0,9.0,16.0,23.0,3.0,2.0,2.0,1.0,0.0,3.0,22.0,16.0,4.0,5.0,301.0,427.0,220.0,340.0,23.0,16.0,89.0,91.0,63.0,43.0,52%,48%,9.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,10.0,205.0,193.0,164.0,144.0,12.0,9.0,59.0,44.0,45.0,6.0,32%,68%,5.0,16.0,1.0,2.0,3.0,6.0,1.0,8.0,6.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,6.0,2.0,4.0,96.0,234.0,56.0,196.0,11.0,7.0,30.0,47.0,18.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-04-Rayo Vallecano-Leganes,laliga,home,Rayo Vallecano,Leganes,04.02.2019,1,2,2018-2019,62%,38%,15.0,13.0,6.0,4.0,5.0,8.0,4.0,1.0,10.0,22.0,5.0,6.0,2.0,0.0,2.0,5.0,19.0,10.0,6.0,4.0,435.0,267.0,361.0,167.0,13.0,17.0,126.0,91.0,71.0,45.0,50%,50%,3.0,9.0,1.0,3.0,0.0,5.0,2.0,1.0,7.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,8.0,7.0,178.0,174.0,138.0,117.0,6.0,9.0,54.0,55.0,22.0,35.0,74%,26%,12.0,4.0,5.0,1.0,5.0,3.0,2.0,0.0,3.0,14.0,4.0,1.0,2.0,0.0,0.0,4.0,11.0,3.0,3.0,3.0,257.0,93.0,223.0,50.0,7.0,8.0,72.0,36.0,49.0,10.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-08-Valladolid-Villarreal,laliga,home,Valladolid,Villarreal,08.02.2019,0,0,2018-2019,49%,51%,9.0,7.0,3.0,3.0,6.0,4.0,0.0,0.0,22.0,12.0,8.0,3.0,0.0,3.0,3.0,3.0,13.0,18.0,3.0,2.0,367.0,411.0,283.0,319.0,15.0,13.0,119.0,91.0,51.0,48.0,42%,58%,5.0,5.0,2.0,3.0,3.0,2.0,0.0,0.0,10.0,8.0,4.0,1.0,0.0,2.0,3.0,2.0,8.0,8.0,158.0,230.0,119.0,192.0,9.0,5.0,51.0,44.0,19.0,25.0,56%,44%,4.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,12.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,5.0,10.0,2.0,0.0,209.0,181.0,164.0,127.0,6.0,8.0,68.0,47.0,32.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-09-Atl. Madrid-Real Madrid,laliga,home,Atl. Madrid,Real Madrid,09.02.2019,1,3,2018-2019,34%,66%,11.0,11.0,2.0,4.0,9.0,5.0,0.0,2.0,17.0,26.0,3.0,4.0,4.0,0.0,1.0,1.0,21.0,16.0,7.0,3.0,293.0,564.0,213.0,475.0,28.0,16.0,119.0,114.0,42.0,46.0,40%,60%,5.0,6.0,1.0,3.0,4.0,2.0,0.0,1.0,6.0,11.0,1.0,3.0,2.0,0.0,1.0,0.0,9.0,7.0,155.0,222.0,119.0,182.0,17.0,8.0,64.0,50.0,21.0,30.0,28%,72%,6.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,11.0,15.0,2.0,1.0,2.0,0.0,0.0,1.0,12.0,9.0,5.0,2.0,138.0,342.0,94.0,293.0,11.0,8.0,55.0,64.0,21.0,16.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2019-02-09-Espanyol-Rayo Vallecano,laliga,home,Espanyol,Rayo Vallecano,09.02.2019,2,1,2018-2019,61%,39%,15.0,9.0,5.0,3.0,8.0,3.0,2.0,3.0,20.0,16.0,6.0,2.0,5.0,1.0,2.0,3.0,11.0,19.0,0.0,2.0,485.0,308.0,405.0,231.0,13.0,11.0,137.0,74.0,73.0,43.0,62%,38%,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,7.0,290.0,167.0,250.0,130.0,6.0,7.0,74.0,39.0,37.0,27.0,60%,40%,10.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,11.0,11.0,4.0,1.0,2.0,0.0,1.0,2.0,9.0,12.0,0.0,2.0,195.0,141.0,155.0,101.0,7.0,4.0,63.0,35.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
