match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
serie-a-2016-2017-2017-02-19-Chievo-Napoli,serie-a,home,Chievo,Napoli,19.02.2017,1,3,2016-2017,36%,64%,13.0,17.0,3.0,6.0,4.0,6.0,6.0,5.0,15.0,15.0,6.0,5.0,4.0,2.0,3.0,2.0,11.0,13.0,1.0,0.0,29%,71%,2.0,12.0,1.0,4.0,0.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,3.0,43%,57%,11.0,5.0,2.0,2.0,4.0,2.0,5.0,1.0,12.0,11.0,5.0,1.0,3.0,2.0,1.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-Pescara-Genoa,serie-a,home,Pescara,Genoa,19.02.2017,5,0,2016-2017,44%,56%,8.0,13.0,6.0,2.0,2.0,6.0,0.0,5.0,16.0,18.0,5.0,9.0,4.0,0.0,2.0,1.0,14.0,15.0,2.0,1.0,39%,61%,4.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,9.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,8.0,9.0,49%,51%,4.0,10.0,3.0,2.0,1.0,4.0,0.0,4.0,7.0,8.0,3.0,8.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-Sampdoria-Cagliari,serie-a,home,Sampdoria,Cagliari,19.02.2017,1,1,2016-2017,63%,37%,13.0,10.0,2.0,4.0,9.0,3.0,2.0,3.0,29.0,22.0,4.0,4.0,1.0,5.0,3.0,1.0,21.0,23.0,4.0,6.0,66%,34%,6.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,15.0,11.0,1.0,2.0,0.0,4.0,1.0,0.0,11.0,11.0,60%,40%,7.0,6.0,1.0,2.0,5.0,2.0,1.0,2.0,14.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,10.0,12.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-19-Udinese-Sassuolo,serie-a,home,Udinese,Sassuolo,19.02.2017,1,2,2016-2017,45%,55%,10.0,14.0,5.0,6.0,4.0,5.0,1.0,3.0,15.0,11.0,7.0,8.0,3.0,5.0,4.0,4.0,8.0,10.0,3.0,2.0,42%,58%,3.0,5.0,2.0,0.0,1.0,3.0,0.0,2.0,7.0,4.0,1.0,4.0,0.0,3.0,0.0,1.0,4.0,5.0,48%,52%,7.0,9.0,3.0,6.0,3.0,2.0,1.0,1.0,8.0,7.0,6.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-25-Juventus-Empoli,serie-a,home,Juventus,Empoli,25.02.2017,2,0,2016-2017,54%,46%,24.0,6.0,6.0,1.0,12.0,3.0,6.0,2.0,12.0,14.0,3.0,1.0,2.0,1.0,1.0,4.0,12.0,11.0,0.0,1.0,53%,47%,11.0,2.0,1.0,0.0,5.0,1.0,5.0,1.0,7.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,6.0,55%,45%,13.0,4.0,5.0,1.0,7.0,2.0,1.0,1.0,5.0,8.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-25-Napoli-Atalanta,serie-a,home,Napoli,Atalanta,25.02.2017,0,2,2016-2017,66%,34%,20.0,8.0,8.0,5.0,11.0,1.0,1.0,2.0,13.0,9.0,7.0,10.0,1.0,3.0,3.0,8.0,8.0,10.0,1.0,3.0,66%,34%,8.0,4.0,2.0,2.0,6.0,0.0,0.0,2.0,11.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,8.0,66%,34%,12.0,4.0,6.0,3.0,5.0,1.0,1.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,2.0,6.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Chievo-Pescara,serie-a,home,Chievo,Pescara,26.02.2017,2,0,2016-2017,53%,47%,20.0,13.0,8.0,3.0,7.0,6.0,5.0,4.0,19.0,15.0,6.0,6.0,3.0,3.0,3.0,6.0,12.0,16.0,3.0,3.0,51%,49%,6.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,7.0,8.0,3.0,2.0,1.0,0.0,2.0,1.0,7.0,7.0,55%,45%,14.0,10.0,6.0,1.0,5.0,5.0,3.0,4.0,12.0,7.0,3.0,4.0,2.0,3.0,1.0,5.0,5.0,9.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Crotone-Cagliari,serie-a,home,Crotone,Cagliari,26.02.2017,1,2,2016-2017,56%,44%,19.0,7.0,1.0,2.0,12.0,3.0,6.0,2.0,12.0,18.0,6.0,1.0,4.0,1.0,0.0,0.0,14.0,11.0,3.0,1.0,53%,47%,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,5.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,60%,40%,15.0,4.0,0.0,1.0,12.0,2.0,3.0,1.0,7.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Genoa-Bologna,serie-a,home,Genoa,Bologna,26.02.2017,1,1,2016-2017,36%,64%,20.0,13.0,6.0,4.0,11.0,4.0,3.0,5.0,6.0,17.0,6.0,2.0,2.0,0.0,3.0,5.0,15.0,6.0,1.0,1.0,30%,70%,7.0,8.0,0.0,2.0,4.0,1.0,3.0,5.0,3.0,9.0,5.0,2.0,1.0,0.0,2.0,0.0,8.0,3.0,42%,58%,13.0,5.0,6.0,2.0,7.0,3.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,0.0,1.0,5.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Inter-AS Roma,serie-a,home,Inter,AS Roma,26.02.2017,1,3,2016-2017,51%,49%,14.0,12.0,4.0,5.0,7.0,5.0,3.0,2.0,24.0,11.0,10.0,2.0,0.0,2.0,2.0,3.0,12.0,22.0,2.0,2.0,45%,55%,3.0,8.0,1.0,3.0,1.0,3.0,1.0,2.0,12.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0,6.0,12.0,57%,43%,11.0,4.0,3.0,2.0,6.0,2.0,2.0,0.0,12.0,5.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Lazio-Udinese,serie-a,home,Lazio,Udinese,26.02.2017,1,0,2016-2017,58%,42%,8.0,13.0,2.0,3.0,3.0,4.0,3.0,6.0,16.0,17.0,5.0,6.0,4.0,0.0,3.0,1.0,13.0,17.0,2.0,3.0,58%,42%,3.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,1.0,1.0,1.0,0.0,8.0,6.0,58%,42%,5.0,8.0,2.0,2.0,1.0,1.0,2.0,5.0,10.0,8.0,2.0,2.0,3.0,-1.0,2.0,1.0,5.0,11.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Palermo-Sampdoria,serie-a,home,Palermo,Sampdoria,26.02.2017,1,1,2016-2017,42%,58%,16.0,11.0,6.0,3.0,5.0,5.0,5.0,3.0,18.0,17.0,7.0,6.0,6.0,3.0,2.0,5.0,11.0,15.0,2.0,2.0,39%,61%,7.0,7.0,2.0,1.0,3.0,3.0,2.0,3.0,9.0,10.0,1.0,4.0,2.0,2.0,1.0,1.0,8.0,8.0,45%,55%,9.0,4.0,4.0,2.0,2.0,2.0,3.0,0.0,9.0,7.0,6.0,2.0,4.0,1.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-26-Sassuolo-AC Milan,serie-a,home,Sassuolo,AC Milan,26.02.2017,0,1,2016-2017,49%,51%,13.0,13.0,5.0,6.0,4.0,4.0,4.0,3.0,19.0,24.0,14.0,8.0,3.0,3.0,5.0,5.0,20.0,17.0,6.0,3.0,44%,56%,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,10.0,11.0,3.0,4.0,2.0,2.0,2.0,2.0,10.0,9.0,54%,46%,9.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,9.0,13.0,11.0,4.0,1.0,1.0,3.0,3.0,10.0,8.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-02-27-Fiorentina-Torino,serie-a,home,Fiorentina,Torino,27.02.2017,2,2,2016-2017,56%,44%,19.0,13.0,7.0,5.0,10.0,3.0,2.0,5.0,13.0,17.0,9.0,6.0,0.0,2.0,3.0,5.0,17.0,11.0,1.0,2.0,55%,45%,14.0,5.0,5.0,1.0,8.0,1.0,1.0,3.0,7.0,8.0,4.0,5.0,0.0,1.0,1.0,3.0,7.0,6.0,57%,43%,5.0,8.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,9.0,5.0,1.0,0.0,1.0,2.0,2.0,10.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-04-AC Milan-Chievo,serie-a,home,AC Milan,Chievo,04.03.2017,3,1,2016-2017,51%,49%,22.0,10.0,6.0,3.0,12.0,6.0,4.0,1.0,17.0,16.0,11.0,7.0,1.0,4.0,2.0,3.0,17.0,15.0,2.0,1.0,51%,49%,10.0,5.0,2.0,2.0,5.0,3.0,3.0,0.0,6.0,6.0,5.0,3.0,0.0,1.0,1.0,1.0,7.0,6.0,51%,49%,12.0,5.0,4.0,1.0,7.0,3.0,1.0,1.0,11.0,10.0,6.0,4.0,1.0,3.0,1.0,2.0,10.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-04-AS Roma-Napoli,serie-a,home,AS Roma,Napoli,04.03.2017,1,2,2016-2017,55%,45%,22.0,13.0,4.0,4.0,11.0,4.0,7.0,5.0,16.0,12.0,6.0,6.0,1.0,5.0,2.0,3.0,11.0,12.0,3.0,2.0,54%,46%,4.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,11.0,7.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,9.0,56%,44%,18.0,7.0,3.0,3.0,9.0,1.0,6.0,3.0,5.0,5.0,6.0,5.0,0.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-04-Sampdoria-Pescara,serie-a,home,Sampdoria,Pescara,04.03.2017,3,1,2016-2017,54%,46%,19.0,11.0,7.0,4.0,8.0,4.0,4.0,3.0,18.0,22.0,7.0,2.0,4.0,6.0,3.0,4.0,18.0,12.0,0.0,2.0,59%,41%,9.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,11.0,9.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,8.0,49%,51%,10.0,6.0,4.0,2.0,4.0,2.0,2.0,2.0,7.0,13.0,5.0,1.0,3.0,3.0,2.0,2.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Atalanta-Fiorentina,serie-a,home,Atalanta,Fiorentina,05.03.2017,0,0,2016-2017,47%,53%,16.0,9.0,4.0,2.0,7.0,4.0,5.0,3.0,16.0,19.0,9.0,5.0,2.0,1.0,2.0,4.0,18.0,15.0,2.0,4.0,46%,54%,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,9.0,12.0,3.0,2.0,1.0,0.0,2.0,1.0,11.0,9.0,48%,52%,11.0,4.0,3.0,0.0,4.0,2.0,4.0,2.0,7.0,7.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Bologna-Lazio,serie-a,home,Bologna,Lazio,05.03.2017,0,2,2016-2017,46%,54%,9.0,13.0,3.0,6.0,5.0,3.0,1.0,4.0,21.0,10.0,1.0,6.0,1.0,2.0,4.0,3.0,9.0,19.0,2.0,1.0,40%,60%,5.0,8.0,1.0,4.0,4.0,2.0,0.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,52%,48%,4.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,8.0,0.0,4.0,0.0,1.0,1.0,2.0,8.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Cagliari-Inter,serie-a,home,Cagliari,Inter,05.03.2017,1,5,2016-2017,39%,61%,7.0,22.0,4.0,10.0,2.0,6.0,1.0,6.0,14.0,12.0,6.0,11.0,4.0,1.0,5.0,3.0,10.0,13.0,2.0,0.0,43%,57%,6.0,11.0,4.0,3.0,1.0,5.0,1.0,3.0,8.0,6.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,7.0,35%,65%,1.0,11.0,0.0,7.0,1.0,1.0,0.0,3.0,6.0,6.0,2.0,7.0,2.0,0.0,4.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Crotone-Sassuolo,serie-a,home,Crotone,Sassuolo,05.03.2017,0,0,2016-2017,44%,56%,16.0,9.0,1.0,1.0,9.0,7.0,6.0,1.0,15.0,20.0,8.0,9.0,5.0,3.0,1.0,1.0,15.0,11.0,3.0,1.0,45%,55%,7.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,4.0,7.0,4.0,3.0,0.0,1.0,1.0,0.0,7.0,3.0,43%,57%,9.0,8.0,1.0,0.0,3.0,7.0,5.0,1.0,11.0,13.0,4.0,6.0,5.0,2.0,0.0,1.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Empoli-Genoa,serie-a,home,Empoli,Genoa,05.03.2017,0,2,2016-2017,64%,36%,7.0,8.0,2.0,4.0,2.0,3.0,3.0,1.0,26.0,9.0,3.0,1.0,2.0,3.0,2.0,2.0,7.0,23.0,3.0,2.0,67%,33%,3.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,16.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,15.0,61%,39%,4.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,10.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,5.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Torino-Palermo,serie-a,home,Torino,Palermo,05.03.2017,3,1,2016-2017,65%,35%,25.0,7.0,6.0,3.0,12.0,3.0,7.0,1.0,13.0,17.0,10.0,1.0,3.0,1.0,2.0,3.0,14.0,12.0,0.0,4.0,64%,36%,11.0,5.0,2.0,1.0,6.0,3.0,3.0,1.0,6.0,9.0,4.0,0.0,2.0,0.0,0.0,2.0,8.0,6.0,66%,34%,14.0,2.0,4.0,2.0,6.0,0.0,4.0,0.0,7.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-05-Udinese-Juventus,serie-a,home,Udinese,Juventus,05.03.2017,1,1,2016-2017,35%,65%,10.0,9.0,5.0,3.0,3.0,2.0,2.0,4.0,22.0,20.0,3.0,7.0,3.0,2.0,2.0,4.0,17.0,20.0,2.0,2.0,37%,63%,4.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,9.0,9.0,0.0,2.0,1.0,2.0,1.0,3.0,8.0,7.0,33%,67%,6.0,5.0,1.0,2.0,3.0,0.0,2.0,3.0,13.0,11.0,3.0,5.0,2.0,0.0,1.0,1.0,9.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-10-Juventus-AC Milan,serie-a,home,Juventus,AC Milan,10.03.2017,2,1,2016-2017,59%,41%,24.0,6.0,11.0,2.0,9.0,2.0,4.0,2.0,20.0,10.0,10.0,2.0,2.0,0.0,1.0,9.0,8.0,21.0,3.0,6.0,58%,42%,13.0,2.0,6.0,1.0,4.0,0.0,3.0,1.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,9.0,60%,40%,11.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,11.0,7.0,6.0,1.0,2.0,0.0,1.0,4.0,5.0,12.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-11-Genoa-Sampdoria,serie-a,home,Genoa,Sampdoria,11.03.2017,0,1,2016-2017,43%,57%,7.0,13.0,3.0,4.0,3.0,6.0,1.0,3.0,6.0,19.0,5.0,2.0,3.0,0.0,3.0,3.0,16.0,6.0,4.0,4.0,39%,61%,4.0,5.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,10.0,5.0,0.0,3.0,0.0,0.0,2.0,7.0,2.0,47%,53%,3.0,8.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,9.0,0.0,2.0,0.0,0.0,3.0,1.0,9.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Chievo-Empoli,serie-a,home,Chievo,Empoli,12.03.2017,4,0,2016-2017,49%,51%,13.0,12.0,9.0,4.0,4.0,7.0,0.0,1.0,19.0,18.0,2.0,6.0,2.0,1.0,4.0,5.0,16.0,18.0,0.0,1.0,49%,51%,5.0,9.0,4.0,3.0,1.0,5.0,0.0,1.0,8.0,10.0,1.0,2.0,2.0,1.0,3.0,2.0,9.0,7.0,49%,51%,8.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,11.0,8.0,1.0,4.0,0.0,0.0,1.0,3.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Fiorentina-Cagliari,serie-a,home,Fiorentina,Cagliari,12.03.2017,1,0,2016-2017,69%,31%,26.0,12.0,9.0,5.0,8.0,5.0,9.0,2.0,8.0,9.0,8.0,3.0,1.0,0.0,5.0,8.0,8.0,8.0,2.0,1.0,63%,37%,15.0,7.0,6.0,4.0,4.0,2.0,5.0,1.0,3.0,6.0,4.0,1.0,1.0,0.0,4.0,6.0,5.0,3.0,75%,25%,11.0,5.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Inter-Atalanta,serie-a,home,Inter,Atalanta,12.03.2017,7,1,2016-2017,49%,51%,12.0,10.0,8.0,3.0,3.0,4.0,1.0,3.0,16.0,19.0,6.0,7.0,1.0,0.0,2.0,1.0,19.0,16.0,3.0,4.0,47%,53%,8.0,5.0,5.0,3.0,2.0,2.0,1.0,0.0,8.0,8.0,3.0,2.0,1.0,0.0,2.0,0.0,8.0,8.0,51%,49%,4.0,5.0,3.0,0.0,1.0,2.0,0.0,3.0,8.0,11.0,3.0,5.0,0.0,0.0,0.0,1.0,11.0,8.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Napoli-Crotone,serie-a,home,Napoli,Crotone,12.03.2017,3,0,2016-2017,82%,18%,15.0,6.0,6.0,2.0,6.0,4.0,3.0,0.0,7.0,12.0,9.0,2.0,2.0,0.0,2.0,3.0,10.0,10.0,1.0,3.0,83%,17%,6.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,81%,19%,9.0,5.0,3.0,2.0,5.0,3.0,1.0,0.0,3.0,5.0,7.0,2.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Palermo-AS Roma,serie-a,home,Palermo,AS Roma,12.03.2017,0,3,2016-2017,45%,55%,9.0,15.0,3.0,5.0,5.0,8.0,1.0,2.0,15.0,16.0,5.0,4.0,4.0,3.0,2.0,3.0,12.0,12.0,2.0,3.0,41%,59%,2.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,9.0,10.0,2.0,1.0,2.0,3.0,0.0,0.0,8.0,6.0,49%,51%,7.0,10.0,3.0,4.0,3.0,4.0,1.0,2.0,6.0,6.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Pescara-Udinese,serie-a,home,Pescara,Udinese,12.03.2017,1,3,2016-2017,61%,39%,12.0,10.0,3.0,6.0,4.0,4.0,5.0,0.0,15.0,18.0,4.0,3.0,6.0,0.0,3.0,2.0,12.0,14.0,2.0,4.0,52%,48%,5.0,4.0,2.0,2.0,0.0,2.0,3.0,0.0,9.0,10.0,0.0,3.0,4.0,0.0,1.0,2.0,6.0,9.0,70%,30%,7.0,6.0,1.0,4.0,4.0,2.0,2.0,0.0,6.0,8.0,4.0,0.0,2.0,0.0,2.0,0.0,6.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-12-Sassuolo-Bologna,serie-a,home,Sassuolo,Bologna,12.03.2017,0,1,2016-2017,59%,41%,13.0,11.0,5.0,1.0,6.0,5.0,2.0,5.0,21.0,21.0,7.0,7.0,1.0,7.0,0.0,5.0,20.0,15.0,3.0,5.0,62%,38%,6.0,5.0,2.0,0.0,3.0,2.0,1.0,3.0,11.0,10.0,3.0,2.0,1.0,3.0,0.0,2.0,9.0,8.0,56%,44%,7.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0,10.0,11.0,4.0,5.0,0.0,4.0,0.0,3.0,11.0,7.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-13-Lazio-Torino,serie-a,home,Lazio,Torino,13.03.2017,3,1,2016-2017,61%,39%,23.0,6.0,5.0,2.0,9.0,4.0,9.0,0.0,12.0,26.0,6.0,2.0,6.0,1.0,1.0,2.0,20.0,11.0,3.0,1.0,57%,43%,12.0,1.0,0.0,0.0,6.0,1.0,6.0,0.0,5.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,9.0,5.0,66%,34%,11.0,5.0,5.0,2.0,3.0,3.0,3.0,0.0,7.0,12.0,3.0,2.0,1.0,1.0,1.0,2.0,11.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-18-AC Milan-Genoa,serie-a,home,AC Milan,Genoa,18.03.2017,1,0,2016-2017,62%,38%,20.0,8.0,5.0,2.0,12.0,2.0,3.0,4.0,15.0,12.0,5.0,5.0,4.0,0.0,2.0,4.0,7.0,14.0,1.0,2.0,65%,35%,7.0,6.0,2.0,2.0,4.0,1.0,1.0,3.0,9.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,8.0,59%,41%,13.0,2.0,3.0,0.0,8.0,1.0,2.0,1.0,6.0,7.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-03-18-Torino-Inter,serie-a,home,Torino,Inter,18.03.2017,2,2,2016-2017,44%,56%,17.0,19.0,5.0,4.0,6.0,11.0,6.0,4.0,13.0,22.0,5.0,8.0,3.0,1.0,2.0,3.0,19.0,10.0,1.0,0.0,50%,50%,4.0,8.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,9.0,3.0,3.0,3.0,1.0,0.0,1.0,6.0,4.0,38%,62%,13.0,11.0,3.0,3.0,5.0,6.0,5.0,2.0,8.0,13.0,2.0,5.0,0.0,0.0,2.0,2.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
