match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles
serie-a-2017-2018-2018-01-28-Torino-Benevento,serie-a,home,Torino,Benevento,28.01.2018,3,0,2017-2018,60%,40%,14.0,6.0,5.0,1.0,4.0,4.0,5.0,1.0,11.0,15.0,6.0,3.0,0.0,2.0,1.0,2.0,14.0,10.0,101.0,100.0,53.0,42.0,52%,48%,9.0,4.0,5.0,1.0,1.0,3.0,3.0,0.0,6.0,7.0,5.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,41.0,46.0,23.0,25.0,68%,32%,5.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,8.0,1.0,0.0,-1.0,1.0,0.0,0.0,8.0,4.0,60.0,54.0,30.0,17.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-03-Inter-Crotone,serie-a,home,Inter,Crotone,03.02.2018,1,1,2017-2018,63%,37%,11.0,11.0,2.0,2.0,5.0,5.0,4.0,4.0,13.0,17.0,7.0,4.0,3.0,5.0,1.0,1.0,14.0,8.0,121.0,86.0,105.0,79.0,57%,43%,3.0,6.0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,7.0,4.0,3.0,1.0,2.0,1.0,0.0,6.0,2.0,68.0,45.0,57.0,46.0,69%,31%,8.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,9.0,10.0,3.0,1.0,2.0,3.0,0.0,1.0,8.0,6.0,53.0,41.0,48.0,33.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-03-Sampdoria-Torino,serie-a,home,Sampdoria,Torino,03.02.2018,1,1,2017-2018,55%,45%,9.0,14.0,3.0,5.0,4.0,4.0,2.0,5.0,20.0,18.0,6.0,4.0,3.0,2.0,4.0,2.0,15.0,19.0,98.0,77.0,85.0,65.0,48%,52%,2.0,9.0,1.0,3.0,0.0,2.0,1.0,4.0,11.0,7.0,0.0,3.0,2.0,2.0,2.0,0.0,5.0,10.0,47.0,43.0,28.0,40.0,62%,38%,7.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,9.0,11.0,6.0,1.0,1.0,0.0,2.0,2.0,10.0,9.0,51.0,34.0,57.0,25.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Atalanta-Chievo,serie-a,home,Atalanta,Chievo,04.02.2018,1,0,2017-2018,61%,39%,24.0,4.0,4.0,0.0,11.0,3.0,9.0,1.0,16.0,13.0,10.0,3.0,1.0,3.0,0.0,3.0,12.0,13.0,119.0,111.0,82.0,58.0,62%,38%,10.0,1.0,2.0,0.0,6.0,1.0,2.0,0.0,7.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,5.0,63.0,51.0,37.0,25.0,60%,40%,14.0,3.0,2.0,0.0,5.0,2.0,7.0,1.0,9.0,7.0,7.0,2.0,1.0,1.0,0.0,1.0,6.0,8.0,56.0,60.0,45.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Benevento-Napoli,serie-a,home,Benevento,Napoli,04.02.2018,0,2,2017-2018,40%,60%,14.0,17.0,4.0,5.0,7.0,7.0,3.0,5.0,7.0,6.0,4.0,5.0,1.0,1.0,3.0,4.0,4.0,6.0,97.0,151.0,55.0,91.0,34%,66%,7.0,10.0,1.0,3.0,5.0,4.0,1.0,3.0,4.0,2.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,3.0,48.0,94.0,20.0,62.0,46%,54%,7.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,49.0,57.0,35.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Bologna-Fiorentina,serie-a,home,Bologna,Fiorentina,04.02.2018,1,2,2017-2018,48%,52%,9.0,11.0,4.0,6.0,4.0,2.0,1.0,3.0,14.0,13.0,4.0,4.0,2.0,1.0,4.0,3.0,11.0,12.0,118.0,100.0,73.0,72.0,45%,55%,6.0,8.0,4.0,3.0,1.0,2.0,1.0,3.0,9.0,4.0,3.0,4.0,2.0,0.0,2.0,3.0,2.0,8.0,54.0,41.0,32.0,34.0,51%,49%,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,9.0,4.0,64.0,59.0,41.0,38.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Cagliari-Spal,serie-a,home,Cagliari,Spal,04.02.2018,2,0,2017-2018,50%,50%,10.0,10.0,4.0,3.0,4.0,5.0,2.0,2.0,19.0,31.0,6.0,3.0,4.0,2.0,3.0,2.0,26.0,16.0,93.0,97.0,54.0,43.0,57%,43%,5.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,8.0,16.0,5.0,1.0,2.0,1.0,0.0,1.0,14.0,7.0,58.0,45.0,37.0,13.0,43%,57%,5.0,9.0,2.0,3.0,3.0,5.0,0.0,1.0,11.0,15.0,1.0,2.0,2.0,1.0,3.0,1.0,12.0,9.0,35.0,52.0,17.0,30.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Juventus-Sassuolo,serie-a,home,Juventus,Sassuolo,04.02.2018,7,0,2017-2018,62%,38%,17.0,5.0,10.0,1.0,6.0,3.0,1.0,1.0,9.0,12.0,5.0,1.0,4.0,1.0,1.0,3.0,8.0,8.0,126.0,103.0,65.0,56.0,62%,38%,10.0,3.0,5.0,1.0,4.0,2.0,1.0,0.0,4.0,10.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,65.0,53.0,31.0,29.0,62%,38%,7.0,2.0,5.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,61.0,50.0,34.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Udinese-AC Milan,serie-a,home,Udinese,AC Milan,04.02.2018,1,1,2017-2018,47%,53%,12.0,15.0,3.0,4.0,3.0,5.0,6.0,6.0,14.0,19.0,5.0,5.0,1.0,1.0,3.0,2.0,18.0,13.0,117.0,102.0,76.0,75.0,37%,63%,4.0,6.0,1.0,3.0,3.0,1.0,0.0,2.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,54.0,56.0,31.0,37.0,57%,43%,8.0,9.0,2.0,1.0,0.0,4.0,6.0,4.0,5.0,14.0,4.0,4.0,0.0,0.0,1.0,1.0,14.0,5.0,63.0,46.0,45.0,38.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-04-Verona-AS Roma,serie-a,home,Verona,AS Roma,04.02.2018,0,1,2017-2018,40%,60%,9.0,17.0,1.0,8.0,4.0,7.0,4.0,2.0,11.0,17.0,4.0,6.0,0.0,4.0,7.0,1.0,17.0,7.0,128.0,173.0,85.0,118.0,29%,71%,3.0,9.0,1.0,3.0,1.0,6.0,1.0,0.0,4.0,7.0,1.0,4.0,0.0,2.0,2.0,1.0,7.0,2.0,62.0,100.0,36.0,61.0,51%,49%,6.0,8.0,0.0,5.0,3.0,1.0,3.0,2.0,7.0,10.0,3.0,2.0,0.0,2.0,5.0,0.0,10.0,5.0,66.0,73.0,49.0,57.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-05-Lazio-Genoa,serie-a,home,Lazio,Genoa,05.02.2018,1,2,2017-2018,64%,36%,22.0,6.0,5.0,4.0,7.0,1.0,10.0,1.0,9.0,9.0,8.0,1.0,2.0,1.0,2.0,4.0,7.0,9.0,120.0,95.0,80.0,42.0,61%,39%,10.0,3.0,2.0,2.0,4.0,1.0,4.0,0.0,4.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,62.0,49.0,34.0,21.0,67%,33%,12.0,3.0,3.0,2.0,3.0,0.0,6.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,58.0,46.0,46.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-09-Fiorentina-Juventus,serie-a,home,Fiorentina,Juventus,09.02.2018,0,2,2017-2018,61%,39%,12.0,4.0,2.0,3.0,7.0,0.0,3.0,1.0,18.0,13.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,17.0,130.0,79.0,77.0,43.0,53%,47%,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,1.0,0.0,1.0,1.0,7.0,9.0,65.0,54.0,26.0,32.0,69%,31%,9.0,3.0,1.0,2.0,5.0,0.0,3.0,1.0,9.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,8.0,65.0,25.0,51.0,11.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-10-Crotone-Atalanta,serie-a,home,Crotone,Atalanta,10.02.2018,1,1,2017-2018,37%,63%,9.0,13.0,4.0,4.0,4.0,6.0,1.0,3.0,17.0,17.0,4.0,9.0,1.0,4.0,3.0,3.0,16.0,13.0,116.0,129.0,39.0,66.0,41%,59%,7.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,9.0,7.0,3.0,2.0,0.0,2.0,1.0,2.0,7.0,7.0,51.0,50.0,22.0,25.0,33%,67%,2.0,8.0,2.0,3.0,0.0,4.0,0.0,1.0,8.0,10.0,1.0,7.0,1.0,2.0,2.0,1.0,9.0,6.0,65.0,79.0,17.0,41.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-10-Napoli-Lazio,serie-a,home,Napoli,Lazio,10.02.2018,4,1,2017-2018,68%,32%,17.0,5.0,7.0,1.0,7.0,3.0,3.0,1.0,14.0,7.0,2.0,2.0,2.0,4.0,0.0,3.0,5.0,10.0,171.0,81.0,76.0,45.0,58%,42%,6.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,10.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,7.0,81.0,46.0,33.0,29.0,78%,22%,11.0,1.0,6.0,0.0,3.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,90.0,35.0,43.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-10-Spal-AC Milan,serie-a,home,Spal,AC Milan,10.02.2018,0,4,2017-2018,39%,61%,8.0,21.0,0.0,9.0,7.0,7.0,1.0,5.0,17.0,19.0,3.0,5.0,1.0,0.0,5.0,0.0,17.0,16.0,69.0,108.0,55.0,87.0,42%,58%,6.0,7.0,0.0,3.0,5.0,3.0,1.0,1.0,12.0,9.0,3.0,3.0,0.0,0.0,2.0,0.0,9.0,12.0,33.0,50.0,27.0,34.0,36%,64%,2.0,14.0,0.0,6.0,2.0,4.0,0.0,4.0,5.0,10.0,0.0,2.0,1.0,0.0,3.0,0.0,8.0,4.0,36.0,58.0,28.0,53.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-AS Roma-Benevento,serie-a,home,AS Roma,Benevento,11.02.2018,5,2,2017-2018,57%,43%,20.0,6.0,9.0,3.0,7.0,3.0,4.0,0.0,11.0,13.0,10.0,3.0,4.0,5.0,1.0,4.0,9.0,7.0,114.0,69.0,81.0,30.0,56%,44%,11.0,2.0,5.0,1.0,3.0,1.0,3.0,0.0,6.0,6.0,7.0,1.0,2.0,2.0,0.0,4.0,4.0,4.0,58.0,36.0,47.0,16.0,58%,42%,9.0,4.0,4.0,2.0,4.0,2.0,1.0,0.0,5.0,7.0,3.0,2.0,2.0,3.0,1.0,0.0,5.0,3.0,56.0,33.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-Chievo-Genoa,serie-a,home,Chievo,Genoa,11.02.2018,0,1,2017-2018,52%,48%,6.0,10.0,1.0,3.0,3.0,2.0,2.0,5.0,22.0,19.0,3.0,7.0,3.0,5.0,2.0,1.0,16.0,17.0,104.0,82.0,48.0,66.0,53%,47%,2.0,6.0,0.0,1.0,2.0,2.0,0.0,3.0,8.0,9.0,2.0,3.0,2.0,2.0,1.0,0.0,7.0,6.0,59.0,37.0,27.0,26.0,51%,49%,4.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,14.0,10.0,1.0,4.0,1.0,3.0,1.0,1.0,9.0,11.0,45.0,45.0,21.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-Inter-Bologna,serie-a,home,Inter,Bologna,11.02.2018,2,1,2017-2018,52%,48%,15.0,8.0,5.0,4.0,9.0,1.0,1.0,3.0,18.0,19.0,7.0,2.0,1.0,2.0,3.0,3.0,18.0,17.0,112.0,98.0,90.0,51.0,49%,51%,7.0,5.0,3.0,2.0,4.0,0.0,0.0,3.0,8.0,10.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,56.0,55.0,40.0,28.0,55%,45%,8.0,3.0,2.0,2.0,5.0,1.0,1.0,0.0,10.0,9.0,3.0,1.0,0.0,1.0,2.0,1.0,9.0,10.0,56.0,43.0,50.0,23.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-Sampdoria-Verona,serie-a,home,Sampdoria,Verona,11.02.2018,2,0,2017-2018,64%,36%,22.0,6.0,10.0,1.0,8.0,2.0,4.0,3.0,17.0,10.0,8.0,4.0,0.0,2.0,1.0,8.0,10.0,15.0,130.0,79.0,95.0,50.0,64%,36%,12.0,2.0,5.0,0.0,4.0,1.0,3.0,1.0,10.0,5.0,6.0,1.0,0.0,1.0,0.0,5.0,5.0,8.0,67.0,35.0,51.0,17.0,64%,36%,10.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,7.0,5.0,2.0,3.0,0.0,1.0,1.0,3.0,5.0,7.0,63.0,44.0,44.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-Sassuolo-Cagliari,serie-a,home,Sassuolo,Cagliari,11.02.2018,0,0,2017-2018,50%,50%,15.0,5.0,1.0,2.0,11.0,3.0,3.0,0.0,15.0,12.0,4.0,2.0,1.0,0.0,2.0,1.0,12.0,15.0,55.0,45.0,53.0,40.0,49%,51%,6.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,10.0,9.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,10.0,30.0,21.0,28.0,19.0,51%,49%,9.0,2.0,0.0,1.0,8.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,25.0,24.0,25.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-11-Torino-Udinese,serie-a,home,Torino,Udinese,11.02.2018,2,0,2017-2018,43%,57%,14.0,12.0,7.0,0.0,5.0,7.0,2.0,5.0,20.0,14.0,7.0,3.0,2.0,4.0,0.0,5.0,12.0,16.0,109.0,132.0,64.0,72.0,57%,43%,9.0,3.0,5.0,0.0,3.0,0.0,1.0,3.0,10.0,6.0,6.0,0.0,1.0,3.0,0.0,4.0,5.0,7.0,55.0,51.0,38.0,25.0,29%,71%,5.0,9.0,2.0,0.0,2.0,7.0,1.0,2.0,10.0,8.0,1.0,3.0,1.0,1.0,0.0,1.0,7.0,9.0,54.0,81.0,26.0,47.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-17-Chievo-Cagliari,serie-a,home,Chievo,Cagliari,17.02.2018,2,1,2017-2018,55%,45%,9.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,25.0,14.0,7.0,1.0,4.0,3.0,2.0,3.0,10.0,23.0,111.0,70.0,88.0,29.0,59%,41%,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,11.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,2.0,11.0,69.0,33.0,52.0,9.0,51%,49%,5.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,14.0,10.0,3.0,1.0,2.0,2.0,1.0,2.0,8.0,12.0,42.0,37.0,36.0,20.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-17-Genoa-Inter,serie-a,home,Genoa,Inter,17.02.2018,2,0,2017-2018,33%,67%,9.0,14.0,2.0,5.0,4.0,7.0,3.0,2.0,10.0,12.0,10.0,8.0,1.0,1.0,5.0,0.0,11.0,9.0,150.0,195.0,95.0,127.0,44%,56%,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,3.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,88.0,84.0,54.0,46.0,22%,78%,6.0,10.0,1.0,3.0,2.0,5.0,3.0,2.0,4.0,9.0,4.0,7.0,1.0,1.0,3.0,0.0,8.0,3.0,62.0,111.0,41.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-17-Udinese-AS Roma,serie-a,home,Udinese,AS Roma,17.02.2018,0,2,2017-2018,44%,56%,8.0,18.0,3.0,7.0,4.0,6.0,1.0,5.0,11.0,12.0,2.0,7.0,2.0,2.0,5.0,3.0,11.0,10.0,99.0,115.0,49.0,78.0,48%,52%,3.0,9.0,1.0,3.0,2.0,2.0,0.0,4.0,6.0,7.0,1.0,3.0,1.0,0.0,3.0,1.0,6.0,6.0,50.0,55.0,26.0,34.0,40%,60%,5.0,9.0,2.0,4.0,2.0,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,49.0,60.0,23.0,44.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-AC Milan-Sampdoria,serie-a,home,AC Milan,Sampdoria,18.02.2018,1,0,2017-2018,53%,47%,20.0,9.0,8.0,2.0,8.0,4.0,4.0,3.0,16.0,16.0,11.0,1.0,3.0,2.0,2.0,7.0,13.0,15.0,37.0,39.0,34.0,23.0,57%,43%,10.0,7.0,4.0,2.0,3.0,2.0,3.0,3.0,7.0,8.0,6.0,1.0,2.0,1.0,2.0,3.0,6.0,7.0,15.0,16.0,14.0,10.0,49%,51%,10.0,2.0,4.0,0.0,5.0,2.0,1.0,0.0,9.0,8.0,5.0,0.0,1.0,1.0,0.0,4.0,7.0,8.0,22.0,23.0,20.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-Atalanta-Fiorentina,serie-a,home,Atalanta,Fiorentina,18.02.2018,1,1,2017-2018,57%,43%,7.0,17.0,3.0,2.0,2.0,10.0,2.0,5.0,18.0,12.0,2.0,5.0,2.0,0.0,1.0,2.0,10.0,18.0,174.0,143.0,118.0,86.0,63%,37%,3.0,8.0,1.0,2.0,0.0,3.0,2.0,3.0,8.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,8.0,94.0,61.0,74.0,32.0,51%,49%,4.0,9.0,2.0,0.0,2.0,7.0,0.0,2.0,10.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,10.0,80.0,82.0,44.0,54.0,0.0,1.0,2.0,6.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-Benevento-Crotone,serie-a,home,Benevento,Crotone,18.02.2018,3,2,2017-2018,62%,38%,16.0,19.0,8.0,3.0,3.0,9.0,5.0,7.0,12.0,16.0,7.0,4.0,2.0,2.0,1.0,5.0,14.0,10.0,124.0,87.0,95.0,76.0,70%,30%,12.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,6.0,6.0,4.0,1.0,0.0,2.0,0.0,5.0,6.0,4.0,65.0,42.0,48.0,36.0,54%,46%,4.0,16.0,2.0,2.0,1.0,8.0,1.0,6.0,6.0,10.0,3.0,3.0,2.0,0.0,1.0,0.0,8.0,6.0,59.0,45.0,47.0,40.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-Bologna-Sassuolo,serie-a,home,Bologna,Sassuolo,18.02.2018,2,1,2017-2018,58%,42%,10.0,19.0,6.0,6.0,3.0,8.0,1.0,5.0,22.0,13.0,2.0,9.0,1.0,2.0,5.0,4.0,12.0,19.0,124.0,101.0,64.0,96.0,57%,43%,7.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,7.0,7.0,0.0,3.0,1.0,1.0,2.0,3.0,6.0,6.0,57.0,48.0,26.0,43.0,59%,41%,3.0,15.0,2.0,3.0,0.0,7.0,1.0,5.0,15.0,6.0,2.0,6.0,0.0,1.0,3.0,1.0,6.0,13.0,67.0,53.0,38.0,53.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-Napoli-Spal,serie-a,home,Napoli,Spal,18.02.2018,1,0,2017-2018,67%,33%,19.0,4.0,5.0,1.0,10.0,1.0,4.0,2.0,12.0,11.0,10.0,1.0,1.0,1.0,1.0,4.0,10.0,11.0,65.0,25.0,49.0,12.0,68%,32%,12.0,1.0,4.0,1.0,5.0,0.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,1.0,1.0,3.0,6.0,2.0,40.0,16.0,29.0,4.0,66%,34%,7.0,3.0,1.0,0.0,5.0,1.0,1.0,2.0,9.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,9.0,25.0,9.0,20.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2018-02-18-Torino-Juventus,serie-a,home,Torino,Juventus,18.02.2018,0,1,2017-2018,49%,51%,6.0,8.0,3.0,3.0,3.0,3.0,0.0,2.0,12.0,14.0,2.0,3.0,0.0,4.0,2.0,3.0,14.0,8.0,123.0,110.0,56.0,45.0,47%,53%,2.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,3.0,59.0,54.0,24.0,21.0,51%,49%,4.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,7.0,9.0,1.0,2.0,0.0,2.0,1.0,2.0,9.0,5.0,64.0,56.0,32.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
