match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Pass Success %,opponent Match Pass Success %,1st half Pass Success %,opponent 1st half Pass Success %,2nd half Pass Success %,opponent 2nd half Pass Success %,1st half Red Cards,opponent 1st half Red Cards,Match Total Passes,opponent Match Total Passes,Match Tackles,opponent Match Tackles,1st half Total Passes,opponent 1st half Total Passes,1st half Tackles,opponent 1st half Tackles,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2016-2017-2017-01-15-Manchester Utd-Liverpool,premier-league,home,Manchester Utd,Liverpool,15.01.2017,1,1,2016-2017,55%,45%,9.0,13.0,3.0,4.0,5.0,2.0,1.0,7.0,15.0,20.0,5.0,7.0,4.0,2.0,3.0,2.0,17.0,13.0,1.0,3.0,51%,49%,4.0,5.0,2.0,1.0,2.0,1.0,0.0,3.0,9.0,9.0,3.0,5.0,1.0,1.0,0.0,2.0,9.0,8.0,0.0,1.0,59%,41%,5.0,8.0,1.0,3.0,3.0,1.0,1.0,4.0,6.0,11.0,2.0,2.0,3.0,1.0,3.0,0.0,8.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,404.0,23.0,28.0,246.0,230.0,7.0,12.0,245.0,174.0,16.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Bournemouth-Watford,premier-league,home,Bournemouth,Watford,21.01.2017,2,2,2016-2017,63%,37%,15.0,10.0,5.0,3.0,6.0,2.0,4.0,5.0,18.0,9.0,9.0,4.0,3.0,2.0,1.0,3.0,6.0,16.0,1.0,2.0,60%,40%,7.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,8.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,66%,34%,8.0,6.0,3.0,2.0,3.0,1.0,2.0,3.0,10.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,318.0,9.0,10.0,295.0,194.0,3.0,6.0,230.0,124.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Crystal Palace-Everton,premier-league,home,Crystal Palace,Everton,21.01.2017,0,1,2016-2017,44%,56%,8.0,16.0,2.0,8.0,2.0,6.0,4.0,2.0,16.0,11.0,8.0,7.0,1.0,1.0,7.0,2.0,10.0,15.0,0.0,1.0,44%,56%,4.0,7.0,0.0,3.0,1.0,3.0,3.0,1.0,8.0,6.0,4.0,5.0,1.0,1.0,3.0,0.0,5.0,7.0,0.0,1.0,44%,56%,4.0,9.0,2.0,5.0,1.0,3.0,1.0,1.0,8.0,5.0,4.0,2.0,0.0,0.0,4.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,459.0,18.0,14.0,190.0,242.0,8.0,7.0,178.0,217.0,10.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Liverpool-Swansea,premier-league,home,Liverpool,Swansea,21.01.2017,2,3,2016-2017,74%,26%,16.0,6.0,5.0,3.0,7.0,2.0,4.0,1.0,8.0,9.0,6.0,3.0,2.0,1.0,0.0,3.0,7.0,7.0,1.0,1.0,72%,28%,6.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,76%,24%,10.0,5.0,5.0,3.0,2.0,2.0,3.0,0.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,290.0,30.0,12.0,415.0,165.0,2.0,9.0,369.0,125.0,28.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Manchester City-Tottenham,premier-league,home,Manchester City,Tottenham,21.01.2017,2,2,2016-2017,55%,45%,17.0,6.0,7.0,2.0,9.0,3.0,1.0,1.0,12.0,13.0,5.0,4.0,3.0,5.0,0.0,5.0,10.0,7.0,2.0,4.0,52%,48%,11.0,2.0,4.0,0.0,6.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,2.0,58%,42%,6.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,400.0,22.0,20.0,227.0,213.0,13.0,9.0,247.0,187.0,9.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Middlesbrough-West Ham,premier-league,home,Middlesbrough,West Ham,21.01.2017,1,3,2016-2017,61%,39%,11.0,13.0,2.0,5.0,5.0,5.0,4.0,3.0,14.0,9.0,7.0,5.0,2.0,0.0,2.0,1.0,7.0,14.0,2.0,1.0,55%,45%,6.0,8.0,1.0,3.0,2.0,3.0,3.0,2.0,7.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,67%,33%,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,7.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,342.0,20.0,20.0,249.0,206.0,9.0,8.0,268.0,136.0,11.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-Stoke-Manchester Utd,premier-league,home,Stoke,Manchester Utd,21.01.2017,1,1,2016-2017,35%,65%,6.0,25.0,1.0,8.0,3.0,8.0,2.0,9.0,17.0,13.0,1.0,7.0,0.0,6.0,7.0,1.0,13.0,12.0,4.0,0.0,39%,61%,1.0,12.0,0.0,4.0,1.0,3.0,0.0,5.0,12.0,8.0,0.0,3.0,0.0,4.0,4.0,0.0,8.0,9.0,1.0,0.0,31%,69%,5.0,13.0,1.0,4.0,2.0,5.0,2.0,4.0,5.0,5.0,1.0,4.0,0.0,2.0,3.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,586.0,16.0,14.0,183.0,272.0,10.0,4.0,146.0,314.0,6.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-21-West Brom-Sunderland,premier-league,home,West Brom,Sunderland,21.01.2017,2,0,2016-2017,44%,56%,14.0,9.0,5.0,3.0,5.0,2.0,4.0,4.0,13.0,18.0,1.0,4.0,2.0,1.0,3.0,3.0,15.0,12.0,1.0,1.0,48%,52%,9.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,6.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,39%,61%,5.0,7.0,1.0,2.0,2.0,2.0,2.0,3.0,7.0,11.0,0.0,2.0,1.0,0.0,2.0,1.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,447.0,16.0,18.0,218.0,233.0,7.0,7.0,133.0,214.0,9.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-22-Arsenal-Burnley,premier-league,home,Arsenal,Burnley,22.01.2017,2,1,2016-2017,70%,30%,24.0,13.0,8.0,7.0,7.0,3.0,9.0,3.0,10.0,13.0,10.0,4.0,2.0,0.0,6.0,6.0,12.0,11.0,1.0,3.0,74%,26%,14.0,5.0,3.0,3.0,5.0,2.0,6.0,0.0,5.0,5.0,5.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,0.0,0.0,66%,34%,10.0,8.0,5.0,4.0,2.0,1.0,3.0,3.0,5.0,8.0,5.0,2.0,1.0,0.0,3.0,3.0,8.0,6.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,238.0,13.0,25.0,327.0,109.0,6.0,13.0,251.0,129.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-22-Chelsea-Hull,premier-league,home,Chelsea,Hull,22.01.2017,2,0,2016-2017,53%,47%,9.0,9.0,5.0,4.0,1.0,4.0,3.0,1.0,11.0,13.0,9.0,7.0,1.0,1.0,4.0,3.0,12.0,10.0,1.0,3.0,59%,41%,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,2.0,1.0,0.0,2.0,1.0,6.0,7.0,1.0,2.0,47%,53%,5.0,6.0,3.0,2.0,0.0,3.0,2.0,1.0,4.0,6.0,2.0,5.0,0.0,1.0,2.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,510.0,11.0,19.0,330.0,240.0,5.0,9.0,227.0,270.0,6.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-22-Southampton-Leicester,premier-league,home,Southampton,Leicester,22.01.2017,3,0,2016-2017,60%,40%,20.0,11.0,7.0,2.0,10.0,7.0,3.0,2.0,10.0,12.0,7.0,2.0,3.0,1.0,2.0,4.0,8.0,10.0,0.0,1.0,60%,40%,8.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,60%,40%,12.0,6.0,4.0,0.0,6.0,5.0,2.0,1.0,6.0,7.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,329.0,12.0,16.0,242.0,169.0,5.0,6.0,253.0,160.0,7.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Arsenal-Watford,premier-league,home,Arsenal,Watford,31.01.2017,1,2,2016-2017,74%,26%,20.0,10.0,5.0,6.0,8.0,2.0,7.0,2.0,16.0,14.0,9.0,5.0,2.0,1.0,4.0,4.0,12.0,15.0,3.0,3.0,69%,31%,3.0,9.0,0.0,6.0,2.0,1.0,1.0,2.0,7.0,11.0,3.0,3.0,2.0,1.0,4.0,0.0,9.0,6.0,2.0,0.0,79%,21%,17.0,1.0,5.0,0.0,6.0,1.0,6.0,0.0,9.0,3.0,6.0,2.0,0.0,0.0,0.0,4.0,3.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,204.0,17.0,24.0,279.0,119.0,8.0,9.0,318.0,85.0,9.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Bournemouth-Crystal Palace,premier-league,home,Bournemouth,Crystal Palace,31.01.2017,0,2,2016-2017,65%,35%,10.0,11.0,2.0,4.0,5.0,6.0,3.0,1.0,23.0,15.0,2.0,3.0,1.0,0.0,2.0,2.0,14.0,23.0,0.0,4.0,61%,39%,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,11.0,8.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,69%,31%,6.0,6.0,1.0,3.0,3.0,3.0,2.0,0.0,12.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,232.0,12.0,16.0,217.0,130.0,5.0,7.0,237.0,102.0,7.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Burnley-Leicester,premier-league,home,Burnley,Leicester,31.01.2017,1,0,2016-2017,59%,41%,24.0,13.0,3.0,5.0,12.0,3.0,9.0,5.0,12.0,5.0,10.0,2.0,1.0,4.0,5.0,2.0,4.0,8.0,1.0,0.0,64%,36%,9.0,6.0,0.0,2.0,5.0,2.0,4.0,2.0,6.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,54%,46%,15.0,7.0,3.0,3.0,7.0,1.0,5.0,3.0,6.0,2.0,7.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,293.0,15.0,8.0,249.0,139.0,6.0,3.0,166.0,154.0,9.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Liverpool-Chelsea,premier-league,home,Liverpool,Chelsea,31.01.2017,1,1,2016-2017,62%,38%,7.0,8.0,3.0,2.0,2.0,4.0,2.0,2.0,11.0,17.0,3.0,3.0,5.0,3.0,1.0,2.0,13.0,8.0,2.0,1.0,65%,35%,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,8.0,3.0,2.0,4.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,59%,41%,6.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,393.0,15.0,24.0,250.0,175.0,7.0,5.0,386.0,218.0,8.0,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Middlesbrough-West Brom,premier-league,home,Middlesbrough,West Brom,31.01.2017,1,1,2016-2017,62%,38%,11.0,15.0,3.0,5.0,3.0,5.0,5.0,5.0,14.0,12.0,4.0,3.0,0.0,2.0,4.0,2.0,12.0,13.0,2.0,1.0,63%,37%,6.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,6.0,8.0,2.0,2.0,0.0,1.0,1.0,1.0,8.0,6.0,1.0,0.0,61%,39%,5.0,9.0,1.0,3.0,1.0,4.0,3.0,2.0,8.0,4.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,288.0,22.0,15.0,253.0,141.0,10.0,8.0,229.0,147.0,12.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Sunderland-Tottenham,premier-league,home,Sunderland,Tottenham,31.01.2017,0,0,2016-2017,28%,72%,3.0,14.0,1.0,3.0,0.0,4.0,2.0,7.0,16.0,11.0,2.0,12.0,2.0,3.0,3.0,1.0,9.0,13.0,2.0,0.0,33%,67%,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,6.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,9.0,1.0,0.0,23%,77%,0.0,13.0,0.0,2.0,0.0,4.0,0.0,7.0,5.0,5.0,0.0,8.0,0.0,1.0,2.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,556.0,23.0,11.0,122.0,250.0,16.0,5.0,101.0,306.0,7.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-01-31-Swansea-Southampton,premier-league,home,Swansea,Southampton,31.01.2017,2,1,2016-2017,43%,57%,11.0,10.0,5.0,2.0,3.0,5.0,3.0,3.0,21.0,11.0,5.0,4.0,1.0,1.0,1.0,3.0,10.0,19.0,2.0,0.0,48%,52%,8.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,12.0,7.0,4.0,1.0,1.0,1.0,0.0,3.0,6.0,11.0,1.0,0.0,38%,62%,3.0,9.0,1.0,2.0,2.0,4.0,0.0,3.0,9.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,555.0,14.0,18.0,246.0,278.0,9.0,9.0,171.0,277.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-02-01-Manchester Utd-Hull,premier-league,home,Manchester Utd,Hull,01.02.2017,0,0,2016-2017,67%,33%,15.0,6.0,6.0,2.0,4.0,4.0,5.0,0.0,17.0,26.0,7.0,1.0,6.0,1.0,2.0,6.0,20.0,16.0,1.0,4.0,65%,35%,7.0,4.0,3.0,1.0,2.0,3.0,2.0,0.0,8.0,13.0,4.0,1.0,3.0,1.0,1.0,3.0,10.0,7.0,0.0,1.0,69%,31%,8.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,9.0,13.0,3.0,0.0,3.0,0.0,1.0,3.0,10.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,314.0,18.0,16.0,325.0,171.0,11.0,5.0,310.0,143.0,7.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-02-01-Stoke-Everton,premier-league,home,Stoke,Everton,01.02.2017,1,1,2016-2017,47%,53%,14.0,14.0,7.0,5.0,5.0,6.0,2.0,3.0,14.0,23.0,5.0,5.0,1.0,3.0,4.0,6.0,21.0,12.0,1.0,0.0,52%,48%,5.0,9.0,4.0,1.0,1.0,5.0,0.0,3.0,6.0,11.0,2.0,4.0,0.0,2.0,0.0,3.0,10.0,6.0,0.0,0.0,42%,58%,9.0,5.0,3.0,4.0,4.0,1.0,2.0,0.0,8.0,12.0,3.0,1.0,1.0,1.0,4.0,3.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,484.0,14.0,14.0,248.0,227.0,9.0,6.0,168.0,257.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-02-01-West Ham-Manchester City,premier-league,home,West Ham,Manchester City,01.02.2017,0,4,2016-2017,30%,70%,6.0,11.0,1.0,4.0,1.0,5.0,4.0,2.0,17.0,16.0,2.0,4.0,6.0,3.0,0.0,1.0,11.0,14.0,3.0,3.0,28%,72%,3.0,7.0,1.0,3.0,1.0,3.0,1.0,1.0,8.0,6.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,7.0,2.0,2.0,32%,68%,3.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,9.0,10.0,2.0,1.0,4.0,2.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,671.0,14.0,13.0,121.0,315.0,6.0,6.0,159.0,356.0,8.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-02-04-Chelsea-Arsenal,premier-league,home,Chelsea,Arsenal,04.02.2017,3,1,2016-2017,42%,58%,13.0,9.0,6.0,5.0,5.0,2.0,2.0,2.0,11.0,18.0,10.0,13.0,4.0,3.0,4.0,3.0,14.0,8.0,1.0,1.0,47%,53%,6.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,6.0,7.0,6.0,7.0,1.0,1.0,2.0,1.0,6.0,5.0,0.0,1.0,37%,63%,7.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,5.0,11.0,4.0,6.0,3.0,2.0,2.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,566.0,19.0,26.0,238.0,275.0,10.0,16.0,170.0,291.0,9.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-02-04-Crystal Palace-Sunderland,premier-league,home,Crystal Palace,Sunderland,04.02.2017,0,4,2016-2017,65%,35%,21.0,10.0,9.0,7.0,8.0,3.0,4.0,0.0,9.0,10.0,7.0,1.0,1.0,1.0,3.0,9.0,8.0,8.0,3.0,3.0,64%,36%,7.0,7.0,2.0,7.0,3.0,0.0,2.0,0.0,7.0,3.0,4.0,1.0,0.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,66%,34%,14.0,3.0,7.0,0.0,5.0,3.0,2.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,7.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,279.0,9.0,16.0,221.0,131.0,3.0,10.0,270.0,148.0,6.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
