match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Throw-in,opponent Match Throw-in,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Throw-in,opponent 1st half Throw-in,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Throw-in,opponent 2nd half Throw-in,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Total Passes,opponent Match Total Passes,2nd half Total Passes,opponent 2nd half Total Passes
ligue-1-2015-2016-2015-12-06-Bordeaux-Guingamp,ligue-1,home,Bordeaux,Guingamp,06.12.2015,1,0,2015-2016,58%,42%,13.0,8.0,4.0,1.0,9.0,7.0,0.0,0.0,20.0,16.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,3.0,9.0,17.0,0.0,0.0,1.0,2.0,66%,34%,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,11.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,50%,50%,8.0,7.0,3.0,1.0,5.0,6.0,0.0,0.0,9.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-06-Marseille-Montpellier,ligue-1,home,Marseille,Montpellier,06.12.2015,2,2,2015-2016,62%,38%,15.0,6.0,7.0,2.0,8.0,4.0,0.0,0.0,16.0,11.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,11.0,13.0,0.0,0.0,2.0,1.0,66%,34%,6.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0,55%,45%,9.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,9.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-06-St Etienne-Rennes,ligue-1,home,St Etienne,Rennes,06.12.2015,1,1,2015-2016,54%,46%,17.0,5.0,5.0,3.0,12.0,2.0,0.0,0.0,9.0,19.0,12.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,15.0,10.0,0.0,0.0,2.0,3.0,54%,46%,8.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,4.0,9.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,54%,46%,9.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-11-Rennes-Caen,ligue-1,home,Rennes,Caen,11.12.2015,1,1,2015-2016,63%,37%,21.0,12.0,6.0,3.0,15.0,9.0,0.0,0.0,10.0,10.0,12.0,7.0,3.0,1.0,0.0,0.0,2.0,5.0,7.0,9.0,0.0,1.0,1.0,0.0,59%,41%,10.0,7.0,2.0,2.0,8.0,5.0,0.0,0.0,5.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,67%,33%,11.0,5.0,4.0,1.0,7.0,4.0,0.0,0.0,5.0,8.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-12-Lille-Lorient,ligue-1,home,Lille,Lorient,12.12.2015,3,0,2015-2016,49%,51%,16.0,11.0,7.0,3.0,9.0,8.0,0.0,0.0,11.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,4.0,13.0,10.0,0.0,0.0,2.0,2.0,55%,45%,6.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,0.0,2.0,1.0,43%,57%,10.0,8.0,6.0,1.0,4.0,7.0,0.0,0.0,7.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-12-Montpellier-Guingamp,ligue-1,home,Montpellier,Guingamp,12.12.2015,2,1,2015-2016,58%,42%,11.0,8.0,7.0,4.0,4.0,4.0,0.0,0.0,23.0,15.0,1.0,5.0,1.0,2.0,0.0,0.0,3.0,5.0,15.0,18.0,0.0,1.0,3.0,3.0,63%,37%,7.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,14.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,1.0,0.0,1.0,53%,47%,4.0,7.0,4.0,3.0,0.0,4.0,0.0,0.0,9.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-12-Nantes-Toulouse,ligue-1,home,Nantes,Toulouse,12.12.2015,1,1,2015-2016,58%,42%,15.0,5.0,2.0,3.0,13.0,2.0,0.0,0.0,16.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,18.0,16.0,0.0,1.0,4.0,4.0,56%,44%,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,60%,40%,10.0,5.0,1.0,3.0,9.0,2.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-12-Reims-Nice,ligue-1,home,Reims,Nice,12.12.2015,1,1,2015-2016,41%,59%,18.0,8.0,5.0,4.0,13.0,4.0,0.0,0.0,16.0,13.0,3.0,2.0,1.0,4.0,0.0,0.0,3.0,4.0,12.0,13.0,1.0,0.0,2.0,2.0,40%,60%,5.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,42%,58%,13.0,4.0,3.0,2.0,10.0,2.0,0.0,0.0,8.0,9.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,9.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-12-Troyes-Bastia,ligue-1,home,Troyes,Bastia,12.12.2015,1,1,2015-2016,54%,46%,16.0,12.0,3.0,3.0,13.0,9.0,0.0,0.0,23.0,12.0,10.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,11.0,21.0,0.0,0.0,2.0,4.0,54%,46%,5.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,13.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,1.0,2.0,54%,46%,11.0,8.0,2.0,2.0,9.0,6.0,0.0,0.0,10.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-13-Angers-Bordeaux,ligue-1,home,Angers,Bordeaux,13.12.2015,1,1,2015-2016,46%,54%,7.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,9.0,17.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,15.0,8.0,0.0,0.0,1.0,2.0,49%,51%,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,43%,57%,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-13-Marseille-GFC Ajaccio,ligue-1,home,Marseille,GFC Ajaccio,13.12.2015,1,1,2015-2016,55%,45%,10.0,9.0,4.0,2.0,6.0,7.0,0.0,0.0,28.0,16.0,2.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,12.0,23.0,1.0,0.0,2.0,4.0,56%,44%,7.0,5.0,3.0,2.0,4.0,3.0,0.0,0.0,15.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,13.0,0.0,0.0,1.0,2.0,54%,46%,3.0,4.0,1.0,0.0,2.0,4.0,0.0,0.0,13.0,11.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-13-Monaco-St Etienne,ligue-1,home,Monaco,St Etienne,13.12.2015,1,0,2015-2016,52%,48%,9.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,18.0,21.0,10.0,5.0,2.0,4.0,0.0,0.0,0.0,3.0,20.0,17.0,0.0,1.0,3.0,4.0,53%,47%,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,10.0,11.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,1.0,2.0,51%,49%,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,10.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-13-Paris SG-Lyon,ligue-1,home,Paris SG,Lyon,13.12.2015,5,1,2015-2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-18-Nice-Montpellier,ligue-1,home,Nice,Montpellier,18.12.2015,1,0,2015-2016,54%,46%,10.0,10.0,5.0,6.0,5.0,4.0,0.0,0.0,14.0,20.0,9.0,8.0,2.0,0.0,0.0,0.0,6.0,4.0,18.0,15.0,0.0,0.0,2.0,2.0,54%,46%,5.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,7.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,7.0,0.0,0.0,1.0,2.0,54%,46%,5.0,6.0,1.0,4.0,4.0,2.0,0.0,0.0,7.0,12.0,7.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Bastia-Reims,ligue-1,home,Bastia,Reims,19.12.2015,2,0,2015-2016,47%,53%,7.0,13.0,2.0,2.0,5.0,11.0,0.0,0.0,12.0,19.0,4.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,18.0,7.0,0.0,0.0,3.0,1.0,50%,50%,4.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,9.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,44%,56%,3.0,10.0,1.0,2.0,2.0,8.0,0.0,0.0,6.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Caen-Paris SG,ligue-1,home,Caen,Paris SG,19.12.2015,0,3,2015-2016,30%,70%,9.0,18.0,1.0,9.0,8.0,9.0,0.0,0.0,15.0,15.0,7.0,7.0,6.0,4.0,0.0,0.0,6.0,1.0,9.0,11.0,0.0,0.0,3.0,2.0,30%,70%,1.0,12.0,0.0,6.0,1.0,6.0,0.0,0.0,5.0,8.0,2.0,6.0,6.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,30%,70%,8.0,6.0,1.0,3.0,7.0,3.0,0.0,0.0,10.0,7.0,5.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,7.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Guingamp-Rennes,ligue-1,home,Guingamp,Rennes,19.12.2015,0,2,2015-2016,48%,52%,13.0,9.0,4.0,5.0,9.0,4.0,0.0,0.0,13.0,14.0,10.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,12.0,10.0,0.0,0.0,1.0,2.0,46%,54%,4.0,5.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,50%,50%,9.0,4.0,3.0,3.0,6.0,1.0,0.0,0.0,9.0,8.0,8.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Lorient-Nantes,ligue-1,home,Lorient,Nantes,19.12.2015,0,0,2015-2016,54%,46%,16.0,13.0,2.0,6.0,14.0,7.0,0.0,0.0,22.0,7.0,9.0,7.0,1.0,5.0,0.0,0.0,6.0,2.0,6.0,18.0,0.0,0.0,0.0,3.0,52%,48%,7.0,3.0,1.0,0.0,6.0,3.0,0.0,0.0,13.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,56%,44%,9.0,10.0,1.0,6.0,8.0,4.0,0.0,0.0,9.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Toulouse-Lille,ligue-1,home,Toulouse,Lille,19.12.2015,1,1,2015-2016,41%,59%,7.0,23.0,4.0,6.0,3.0,17.0,0.0,0.0,10.0,18.0,2.0,8.0,1.0,0.0,0.0,0.0,5.0,3.0,18.0,11.0,1.0,0.0,4.0,1.0,46%,54%,5.0,10.0,3.0,2.0,2.0,8.0,0.0,0.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,0.0,1.0,1.0,36%,64%,2.0,13.0,1.0,4.0,1.0,9.0,0.0,0.0,5.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-19-Troyes-Monaco,ligue-1,home,Troyes,Monaco,19.12.2015,0,0,2015-2016,40%,60%,11.0,16.0,2.0,4.0,9.0,12.0,0.0,0.0,18.0,10.0,6.0,15.0,5.0,2.0,0.0,0.0,4.0,2.0,7.0,16.0,1.0,0.0,2.0,3.0,37%,63%,4.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,9.0,5.0,0.0,9.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,8.0,1.0,0.0,1.0,1.0,43%,57%,7.0,10.0,0.0,2.0,7.0,8.0,0.0,0.0,9.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-20-Bordeaux-Marseille,ligue-1,home,Bordeaux,Marseille,20.12.2015,1,1,2015-2016,43%,57%,12.0,7.0,3.0,4.0,9.0,3.0,0.0,0.0,17.0,17.0,3.0,6.0,5.0,3.0,0.0,0.0,3.0,2.0,13.0,14.0,0.0,0.0,3.0,3.0,47%,53%,7.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,9.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,39%,61%,5.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,8.0,11.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,9.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-20-GFC Ajaccio-Lyon,ligue-1,home,GFC Ajaccio,Lyon,20.12.2015,2,1,2015-2016,48%,52%,12.0,9.0,8.0,2.0,4.0,7.0,0.0,0.0,16.0,23.0,5.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,22.0,12.0,0.0,0.0,3.0,1.0,52%,48%,6.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,5.0,12.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,11.0,4.0,0.0,0.0,1.0,0.0,43%,57%,6.0,5.0,4.0,1.0,2.0,4.0,0.0,0.0,11.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2015-12-20-St Etienne-Angers,ligue-1,home,St Etienne,Angers,20.12.2015,1,0,2015-2016,57%,43%,15.0,10.0,3.0,2.0,12.0,8.0,0.0,0.0,17.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,16.0,0.0,0.0,3.0,3.0,62%,38%,9.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,7.0,6.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,52%,48%,6.0,8.0,2.0,2.0,4.0,6.0,0.0,0.0,10.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-08-Paris SG-Bastia,ligue-1,home,Paris SG,Bastia,08.01.2016,2,0,2015-2016,73%,27%,14.0,5.0,3.0,0.0,4.0,4.0,7.0,1.0,22.0,17.0,8.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,10.0,18.0,0.0,0.0,1.0,3.0,63%,37%,5.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,10.0,12.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,83%,17%,9.0,2.0,1.0,0.0,1.0,1.0,7.0,1.0,12.0,5.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Angers-Caen,ligue-1,home,Angers,Caen,09.01.2016,2,0,2015-2016,54%,46%,12.0,16.0,4.0,3.0,8.0,13.0,0.0,0.0,9.0,6.0,7.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,6.0,8.0,0.0,0.0,0.0,2.0,59%,41%,5.0,9.0,1.0,1.0,4.0,8.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,49%,51%,7.0,7.0,3.0,2.0,4.0,5.0,0.0,0.0,4.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Lyon-Troyes,ligue-1,home,Lyon,Troyes,09.01.2016,4,1,2015-2016,64%,36%,22.0,10.0,8.0,3.0,14.0,7.0,0.0,0.0,22.0,17.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,16.0,20.0,0.0,0.0,1.0,1.0,63%,37%,10.0,3.0,2.0,0.0,8.0,3.0,0.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,1.0,65%,35%,12.0,7.0,6.0,3.0,6.0,4.0,0.0,0.0,14.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Monaco-GFC Ajaccio,ligue-1,home,Monaco,GFC Ajaccio,09.01.2016,2,2,2015-2016,51%,49%,11.0,10.0,4.0,2.0,7.0,8.0,0.0,0.0,19.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,16.0,21.0,0.0,0.0,2.0,3.0,54%,46%,2.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,48%,52%,9.0,5.0,3.0,0.0,6.0,5.0,0.0,0.0,10.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Montpellier-Bordeaux,ligue-1,home,Montpellier,Bordeaux,09.01.2016,0,1,2015-2016,53%,47%,13.0,11.0,4.0,4.0,9.0,7.0,0.0,0.0,13.0,17.0,8.0,5.0,4.0,2.0,0.0,0.0,3.0,4.0,13.0,11.0,0.0,0.0,2.0,1.0,50%,50%,3.0,5.0,0.0,2.0,3.0,3.0,0.0,0.0,5.0,11.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,1.0,56%,44%,10.0,6.0,4.0,2.0,6.0,4.0,0.0,0.0,8.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Reims-Toulouse,ligue-1,home,Reims,Toulouse,09.01.2016,1,3,2015-2016,51%,49%,8.0,8.0,3.0,3.0,5.0,5.0,0.0,0.0,15.0,20.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,18.0,15.0,1.0,0.0,2.0,4.0,49%,51%,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,3.0,53%,47%,6.0,6.0,2.0,3.0,4.0,3.0,0.0,0.0,6.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-09-Rennes-Lorient,ligue-1,home,Rennes,Lorient,09.01.2016,2,2,2015-2016,52%,48%,13.0,6.0,4.0,2.0,9.0,4.0,0.0,0.0,14.0,11.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,8.0,11.0,0.0,0.0,0.0,1.0,48%,52%,3.0,5.0,3.0,2.0,0.0,3.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,56%,44%,10.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,8.0,7.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-10-Lille-Nice,ligue-1,home,Lille,Nice,10.01.2016,1,1,2015-2016,45%,55%,10.0,9.0,3.0,3.0,6.0,3.0,1.0,3.0,22.0,22.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,2.0,20.0,21.0,0.0,0.0,3.0,3.0,39%,61%,6.0,3.0,1.0,1.0,5.0,2.0,0.0,0.0,10.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,51%,49%,4.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,12.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,9.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-10-Marseille-Guingamp,ligue-1,home,Marseille,Guingamp,10.01.2016,0,0,2015-2016,64%,36%,16.0,6.0,3.0,1.0,13.0,5.0,0.0,0.0,19.0,21.0,8.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,20.0,15.0,0.0,0.0,2.0,1.0,64%,36%,10.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,9.0,9.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,64%,36%,6.0,4.0,1.0,1.0,5.0,3.0,0.0,0.0,10.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-10-Nantes-St Etienne,ligue-1,home,Nantes,St Etienne,10.01.2016,2,1,2015-2016,51%,49%,18.0,12.0,4.0,2.0,14.0,10.0,0.0,0.0,18.0,19.0,6.0,6.0,2.0,3.0,0.0,0.0,1.0,2.0,18.0,16.0,0.0,0.0,1.0,3.0,57%,43%,9.0,8.0,1.0,2.0,8.0,6.0,0.0,0.0,8.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,0.0,1.0,45%,55%,9.0,4.0,3.0,0.0,6.0,4.0,0.0,0.0,10.0,9.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
