match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Red Cards,opponent 1st half Red Cards,Match Goal Kicks,opponent Match Goal Kicks,Match Pass Success %,opponent Match Pass Success %,Match Total Passes,opponent Match Total Passes,1st half Goal Kicks,opponent 1st half Goal Kicks,1st half Pass Success %,opponent 1st half Pass Success %,1st half Total Passes,opponent 1st half Total Passes,2nd half Goal Kicks,opponent 2nd half Goal Kicks,2nd half Pass Success %,opponent 2nd half Pass Success %,2nd half Total Passes,opponent 2nd half Total Passes,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
laliga-2015-2016-2016-04-10-Gijon-Celta Vigo,laliga,home,Gijon,Celta Vigo,10.04.2016,0,1,2015-2016,41%,59%,9.0,17.0,2.0,5.0,6.0,7.0,1.0,5.0,13.0,7.0,7.0,7.0,0.0,1.0,4.0,2.0,8.0,11.0,0.0,0.0,2.0,5.0,36%,64%,5.0,8.0,0.0,3.0,4.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,46%,54%,4.0,9.0,2.0,2.0,2.0,5.0,0.0,2.0,8.0,3.0,4.0,5.0,0.0,1.0,1.0,2.0,4.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-10-Valencia-Sevilla,laliga,home,Valencia,Sevilla,10.04.2016,2,1,2015-2016,50%,50%,23.0,7.0,9.0,4.0,11.0,2.0,3.0,1.0,22.0,16.0,10.0,3.0,1.0,3.0,3.0,7.0,15.0,18.0,0.0,0.0,2.0,2.0,63%,37%,17.0,1.0,6.0,0.0,9.0,0.0,2.0,1.0,10.0,4.0,8.0,1.0,1.0,0.0,0.0,5.0,3.0,9.0,1.0,0.0,36%,64%,6.0,6.0,3.0,4.0,2.0,2.0,1.0,0.0,12.0,12.0,2.0,2.0,0.0,3.0,3.0,2.0,12.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-10-Villarreal-Getafe,laliga,home,Villarreal,Getafe,10.04.2016,2,0,2015-2016,53%,47%,13.0,16.0,3.0,3.0,7.0,10.0,3.0,3.0,12.0,10.0,8.0,5.0,0.0,0.0,3.0,1.0,9.0,12.0,0.0,0.0,2.0,2.0,50%,50%,4.0,11.0,1.0,2.0,2.0,6.0,1.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,56%,44%,9.0,5.0,2.0,1.0,5.0,4.0,2.0,0.0,7.0,6.0,7.0,2.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-11-Dep. La Coruna-Las Palmas,laliga,home,Dep. La Coruna,Las Palmas,11.04.2016,1,3,2015-2016,39%,61%,19.0,13.0,5.0,6.0,11.0,6.0,3.0,1.0,10.0,10.0,7.0,4.0,2.0,1.0,3.0,4.0,8.0,9.0,0.0,0.0,1.0,1.0,37%,63%,5.0,6.0,2.0,2.0,3.0,3.0,0.0,1.0,6.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,41%,59%,14.0,7.0,3.0,4.0,8.0,3.0,3.0,0.0,4.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-15-Levante-Espanyol,laliga,home,Levante,Espanyol,15.04.2016,2,1,2015-2016,51%,49%,12.0,10.0,4.0,2.0,4.0,3.0,4.0,5.0,16.0,13.0,4.0,6.0,5.0,4.0,1.0,2.0,10.0,12.0,0.0,0.0,5.0,0.0,60%,40%,7.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,7.0,9.0,2.0,1.0,3.0,2.0,0.0,2.0,6.0,5.0,2.0,0.0,42%,58%,5.0,8.0,1.0,1.0,2.0,2.0,2.0,5.0,9.0,4.0,2.0,5.0,2.0,2.0,1.0,0.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-16-Celta Vigo-Betis,laliga,home,Celta Vigo,Betis,16.04.2016,1,1,2015-2016,66%,34%,18.0,9.0,5.0,4.0,9.0,3.0,4.0,2.0,19.0,15.0,12.0,4.0,2.0,1.0,3.0,4.0,14.0,18.0,0.0,0.0,4.0,3.0,63%,37%,10.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,10.0,7.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,0.0,1.0,69%,31%,8.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,9.0,8.0,7.0,3.0,1.0,0.0,2.0,1.0,8.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-16-Eibar-Real Sociedad,laliga,home,Eibar,Real Sociedad,16.04.2016,2,1,2015-2016,43%,57%,9.0,7.0,4.0,4.0,2.0,3.0,3.0,0.0,11.0,16.0,2.0,0.0,0.0,2.0,3.0,2.0,16.0,11.0,0.0,0.0,3.0,2.0,50%,50%,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,6.0,0.0,0.0,35%,65%,5.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,7.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-16-Getafe-Real Madrid,laliga,home,Getafe,Real Madrid,16.04.2016,1,5,2015-2016,37%,63%,12.0,21.0,5.0,11.0,4.0,5.0,3.0,5.0,12.0,12.0,5.0,6.0,1.0,2.0,6.0,4.0,10.0,10.0,0.0,0.0,4.0,1.0,28%,72%,2.0,12.0,0.0,6.0,1.0,2.0,1.0,4.0,5.0,4.0,3.0,5.0,0.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,46%,54%,10.0,9.0,5.0,5.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,1.0,1.0,1.0,2.0,4.0,7.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-16-Las Palmas-Gijon,laliga,home,Las Palmas,Gijon,16.04.2016,1,1,2015-2016,56%,44%,10.0,12.0,4.0,2.0,6.0,9.0,0.0,1.0,22.0,13.0,3.0,10.0,2.0,1.0,1.0,3.0,11.0,21.0,0.0,0.0,2.0,5.0,59%,41%,4.0,5.0,2.0,0.0,2.0,5.0,0.0,0.0,11.0,7.0,2.0,7.0,1.0,0.0,0.0,1.0,6.0,11.0,1.0,2.0,53%,47%,6.0,7.0,2.0,2.0,4.0,4.0,0.0,1.0,11.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-17-Atl. Madrid-Granada CF,laliga,home,Atl. Madrid,Granada CF,17.04.2016,3,0,2015-2016,56%,44%,8.0,11.0,3.0,0.0,4.0,8.0,1.0,3.0,15.0,20.0,4.0,2.0,2.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,3.0,5.0,57%,43%,4.0,6.0,1.0,0.0,2.0,4.0,1.0,2.0,6.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,55%,45%,4.0,5.0,2.0,0.0,2.0,4.0,0.0,1.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-17-Barcelona-Valencia,laliga,home,Barcelona,Valencia,17.04.2016,1,2,2015-2016,69%,31%,22.0,7.0,7.0,2.0,6.0,3.0,9.0,2.0,20.0,19.0,7.0,2.0,7.0,5.0,0.0,6.0,12.0,15.0,0.0,0.0,3.0,3.0,71%,29%,13.0,3.0,4.0,1.0,4.0,2.0,5.0,0.0,7.0,9.0,5.0,1.0,2.0,1.0,0.0,4.0,7.0,6.0,2.0,1.0,67%,33%,9.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,13.0,10.0,2.0,1.0,5.0,4.0,1.0,2.0,5.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-17-Malaga-Ath Bilbao,laliga,home,Malaga,Ath Bilbao,17.04.2016,0,1,2015-2016,47%,53%,17.0,6.0,7.0,3.0,5.0,3.0,5.0,0.0,18.0,17.0,8.0,2.0,5.0,3.0,2.0,7.0,13.0,14.0,0.0,0.0,3.0,5.0,44%,56%,5.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,7.0,11.0,3.0,1.0,2.0,0.0,1.0,3.0,10.0,6.0,2.0,1.0,50%,50%,12.0,3.0,4.0,2.0,4.0,1.0,4.0,0.0,11.0,6.0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-17-Rayo Vallecano-Villarreal,laliga,home,Rayo Vallecano,Villarreal,17.04.2016,2,1,2015-2016,63%,37%,14.0,6.0,6.0,2.0,3.0,2.0,5.0,2.0,13.0,15.0,4.0,3.0,1.0,4.0,1.0,4.0,14.0,15.0,0.0,0.0,2.0,3.0,65%,35%,10.0,5.0,5.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,61%,39%,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-17-Sevilla-Dep. La Coruna,laliga,home,Sevilla,Dep. La Coruna,17.04.2016,1,1,2015-2016,58%,42%,12.0,5.0,3.0,4.0,8.0,1.0,1.0,0.0,9.0,16.0,10.0,0.0,4.0,2.0,3.0,2.0,15.0,8.0,0.0,0.0,2.0,2.0,67%,33%,7.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,7.0,4.0,0.0,2.0,2.0,1.0,2.0,7.0,3.0,0.0,0.0,49%,51%,5.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,9.0,6.0,0.0,2.0,0.0,2.0,0.0,8.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-19-Betis-Las Palmas,laliga,home,Betis,Las Palmas,19.04.2016,1,0,2015-2016,50%,50%,20.0,3.0,6.0,0.0,10.0,3.0,4.0,0.0,13.0,16.0,6.0,3.0,2.0,0.0,0.0,5.0,14.0,12.0,0.0,1.0,2.0,3.0,40%,60%,5.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,2.0,60%,40%,15.0,2.0,5.0,0.0,7.0,2.0,3.0,0.0,7.0,12.0,3.0,1.0,1.0,0.0,0.0,4.0,11.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-19-Espanyol-Celta Vigo,laliga,home,Espanyol,Celta Vigo,19.04.2016,1,1,2015-2016,39%,61%,8.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,17.0,15.0,2.0,2.0,2.0,4.0,0.0,2.0,15.0,13.0,0.0,0.0,1.0,1.0,40%,60%,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,7.0,1.0,0.0,38%,62%,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,9.0,1.0,1.0,2.0,2.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Ath Bilbao-Atl. Madrid,laliga,home,Ath Bilbao,Atl. Madrid,20.04.2016,0,1,2015-2016,69%,31%,12.0,8.0,6.0,2.0,3.0,4.0,3.0,2.0,10.0,10.0,8.0,4.0,0.0,2.0,1.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,65%,35%,3.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0,6.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,73%,27%,9.0,3.0,4.0,1.0,2.0,2.0,3.0,0.0,4.0,6.0,5.0,3.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Dep. La Coruna-Barcelona,laliga,home,Dep. La Coruna,Barcelona,20.04.2016,0,8,2015-2016,34%,66%,16.0,19.0,5.0,10.0,7.0,7.0,4.0,2.0,9.0,11.0,6.0,2.0,0.0,2.0,2.0,5.0,11.0,8.0,0.0,0.0,1.0,0.0,30%,70%,7.0,8.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,7.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,6.0,1.0,0.0,38%,62%,9.0,11.0,3.0,7.0,4.0,4.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Gijon-Sevilla,laliga,home,Gijon,Sevilla,20.04.2016,2,1,2015-2016,47%,53%,14.0,18.0,2.0,8.0,8.0,8.0,4.0,2.0,13.0,10.0,5.0,7.0,4.0,0.0,7.0,0.0,7.0,15.0,0.0,0.0,2.0,1.0,53%,47%,6.0,9.0,1.0,3.0,2.0,5.0,3.0,1.0,9.0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,9.0,0.0,0.0,41%,59%,8.0,9.0,1.0,5.0,6.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,3.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Malaga-Rayo Vallecano,laliga,home,Malaga,Rayo Vallecano,20.04.2016,1,1,2015-2016,53%,47%,12.0,11.0,4.0,4.0,5.0,4.0,3.0,3.0,14.0,21.0,7.0,7.0,2.0,1.0,3.0,3.0,19.0,13.0,0.0,0.0,1.0,3.0,44%,56%,6.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,8.0,3.0,3.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,2.0,62%,38%,6.0,7.0,3.0,3.0,2.0,2.0,1.0,2.0,10.0,13.0,4.0,4.0,2.0,0.0,2.0,2.0,11.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Real Madrid-Villarreal,laliga,home,Real Madrid,Villarreal,20.04.2016,3,0,2015-2016,61%,39%,20.0,5.0,6.0,2.0,9.0,0.0,5.0,3.0,9.0,11.0,11.0,1.0,2.0,1.0,2.0,3.0,9.0,8.0,0.0,0.0,2.0,1.0,66%,34%,9.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,56%,44%,11.0,3.0,3.0,1.0,5.0,0.0,3.0,2.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-20-Valencia-Eibar,laliga,home,Valencia,Eibar,20.04.2016,4,0,2015-2016,50%,50%,9.0,9.0,6.0,2.0,3.0,4.0,0.0,3.0,9.0,12.0,6.0,3.0,0.0,3.0,2.0,2.0,10.0,6.0,0.0,0.0,1.0,2.0,59%,41%,5.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,41%,59%,4.0,6.0,2.0,2.0,2.0,1.0,0.0,3.0,4.0,9.0,3.0,0.0,0.0,1.0,2.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-21-Granada CF-Levante,laliga,home,Granada CF,Levante,21.04.2016,5,1,2015-2016,48%,52%,13.0,15.0,6.0,5.0,3.0,5.0,4.0,5.0,13.0,19.0,3.0,4.0,3.0,4.0,4.0,1.0,16.0,11.0,0.0,1.0,6.0,8.0,54%,46%,8.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,6.0,9.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,5.0,0.0,3.0,42%,58%,5.0,13.0,3.0,5.0,1.0,3.0,1.0,5.0,7.0,10.0,0.0,4.0,1.0,2.0,4.0,1.0,9.0,6.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-21-Real Sociedad-Getafe,laliga,home,Real Sociedad,Getafe,21.04.2016,1,2,2015-2016,60%,40%,14.0,7.0,5.0,3.0,5.0,4.0,4.0,0.0,22.0,14.0,8.0,2.0,2.0,4.0,1.0,4.0,10.0,17.0,0.0,0.0,2.0,4.0,52%,48%,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,6.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,9.0,0.0,2.0,68%,32%,11.0,5.0,4.0,2.0,4.0,3.0,3.0,0.0,11.0,8.0,5.0,1.0,1.0,2.0,1.0,4.0,6.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-22-Las Palmas-Espanyol,laliga,home,Las Palmas,Espanyol,22.04.2016,4,0,2015-2016,62%,38%,14.0,11.0,9.0,5.0,2.0,4.0,3.0,2.0,11.0,18.0,5.0,5.0,4.0,2.0,5.0,5.0,14.0,9.0,0.0,0.0,4.0,4.0,56%,44%,7.0,5.0,4.0,2.0,2.0,3.0,1.0,0.0,2.0,7.0,1.0,5.0,0.0,0.0,2.0,3.0,7.0,2.0,2.0,1.0,68%,32%,7.0,6.0,5.0,3.0,0.0,1.0,2.0,2.0,9.0,11.0,4.0,0.0,4.0,2.0,3.0,2.0,7.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-23-Atl. Madrid-Malaga,laliga,home,Atl. Madrid,Malaga,23.04.2016,1,0,2015-2016,46%,54%,14.0,7.0,4.0,4.0,7.0,2.0,3.0,1.0,14.0,9.0,10.0,4.0,3.0,0.0,4.0,3.0,6.0,14.0,0.0,0.0,3.0,3.0,50%,50%,4.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,7.0,2.0,5.0,4.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,2.0,42%,58%,10.0,3.0,3.0,1.0,6.0,2.0,1.0,0.0,7.0,7.0,5.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-23-Barcelona-Gijon,laliga,home,Barcelona,Gijon,23.04.2016,6,0,2015-2016,72%,28%,24.0,5.0,10.0,3.0,11.0,1.0,3.0,1.0,6.0,11.0,6.0,1.0,1.0,0.0,3.0,4.0,11.0,11.0,0.0,1.0,0.0,4.0,71%,29%,8.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,7.0,5.0,0.0,1.0,73%,27%,16.0,0.0,7.0,0.0,8.0,0.0,1.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2015-2016-2016-04-23-Eibar-Dep. La Coruna,laliga,home,Eibar,Dep. La Coruna,23.04.2016,1,1,2015-2016,48%,52%,9.0,9.0,2.0,1.0,5.0,6.0,2.0,2.0,10.0,14.0,11.0,7.0,0.0,2.0,0.0,1.0,14.0,8.0,0.0,0.0,0.0,1.0,51%,49%,4.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,45%,55%,5.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,8.0,11.0,6.0,0.0,0.0,2.0,0.0,1.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
