match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,1st half Red Cards,opponent 1st half Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Blocked Shots,opponent Match Blocked Shots,1st half Blocked Shots,opponent 1st half Blocked Shots,2nd half Blocked Shots,opponent 2nd half Blocked Shots,Match Pass Success %,opponent Match Pass Success %,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,2nd half Pass Success %,opponent 2nd half Pass Success %,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
ligue-1-2016-2017-2017-04-09-Paris SG-Guingamp,ligue-1,home,Paris SG,Guingamp,09.04.2017,4,0,2016-2017,63%,37%,17.0,12.0,7.0,4.0,7.0,4.0,12.0,14.0,7.0,4.0,3.0,0.0,4.0,3.0,12.0,12.0,1.0,2.0,71%,29%,7.0,7.0,2.0,1.0,3.0,3.0,6.0,8.0,6.0,3.0,2.0,0.0,1.0,2.0,6.0,6.0,1.0,0.0,55%,45%,10.0,5.0,5.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-09-St Etienne-Nantes,ligue-1,home,St Etienne,Nantes,09.04.2017,1,1,2016-2017,58%,42%,11.0,10.0,4.0,3.0,5.0,6.0,12.0,19.0,8.0,2.0,6.0,1.0,2.0,3.0,12.0,11.0,3.0,2.0,51%,49%,2.0,4.0,0.0,1.0,1.0,2.0,4.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,65%,35%,9.0,6.0,4.0,2.0,4.0,4.0,8.0,13.0,3.0,0.0,4.0,1.0,2.0,3.0,10.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-09-Toulouse-Marseille,ligue-1,home,Toulouse,Marseille,09.04.2017,0,0,2016-2017,43%,57%,11.0,15.0,4.0,3.0,5.0,6.0,16.0,16.0,7.0,7.0,1.0,4.0,3.0,4.0,16.0,12.0,2.0,2.0,42%,58%,8.0,4.0,3.0,1.0,3.0,1.0,8.0,7.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,7.0,0.0,2.0,44%,56%,3.0,11.0,1.0,2.0,2.0,5.0,8.0,9.0,4.0,5.0,0.0,3.0,2.0,1.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-14-Angers-Paris SG,ligue-1,home,Angers,Paris SG,14.04.2017,0,2,2016-2017,42%,58%,17.0,10.0,4.0,2.0,10.0,7.0,15.0,15.0,5.0,1.0,2.0,3.0,0.0,4.0,13.0,12.0,2.0,1.0,35%,65%,7.0,6.0,2.0,1.0,4.0,4.0,4.0,9.0,2.0,1.0,0.0,2.0,0.0,2.0,9.0,2.0,1.0,1.0,49%,51%,10.0,4.0,2.0,1.0,6.0,3.0,11.0,6.0,3.0,0.0,2.0,1.0,0.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Guingamp-Toulouse,ligue-1,home,Guingamp,Toulouse,15.04.2017,2,1,2016-2017,45%,55%,20.0,9.0,8.0,2.0,10.0,5.0,18.0,11.0,11.0,2.0,2.0,0.0,1.0,6.0,11.0,19.0,3.0,2.0,49%,51%,10.0,4.0,2.0,1.0,6.0,3.0,9.0,5.0,5.0,1.0,2.0,0.0,1.0,2.0,5.0,9.0,0.0,1.0,41%,59%,10.0,5.0,6.0,1.0,4.0,2.0,9.0,6.0,6.0,1.0,0.0,0.0,0.0,4.0,6.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Metz-Caen,ligue-1,home,Metz,Caen,15.04.2017,2,2,2016-2017,50%,50%,8.0,13.0,2.0,3.0,4.0,8.0,9.0,11.0,1.0,2.0,0.0,0.0,1.0,0.0,12.0,7.0,1.0,1.0,55%,45%,3.0,5.0,0.0,1.0,2.0,4.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,45%,55%,5.0,8.0,2.0,2.0,2.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,77.0,73.0,412.0,413.0,319.0,303.0,19.0,22.0,77.0,73.0,412.0,413.0,319.0,303.0,19.0,22.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Monaco-Dijon,ligue-1,home,Monaco,Dijon,15.04.2017,2,1,2016-2017,56%,44%,19.0,8.0,6.0,4.0,5.0,2.0,15.0,13.0,15.0,4.0,2.0,1.0,3.0,4.0,11.0,14.0,1.0,3.0,52%,48%,10.0,6.0,2.0,3.0,3.0,2.0,4.0,7.0,9.0,3.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,60%,40%,9.0,2.0,4.0,1.0,2.0,0.0,11.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,1.0,3.0,1.0,83.0,76.0,393.0,318.0,325.0,243.0,14.0,0.0,83.0,76.0,393.0,318.0,325.0,243.0,14.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Montpellier-Lorient,ligue-1,home,Montpellier,Lorient,15.04.2017,2,0,2016-2017,39%,61%,10.0,11.0,5.0,3.0,4.0,6.0,9.0,8.0,3.0,8.0,3.0,2.0,3.0,3.0,5.0,7.0,1.0,2.0,35%,65%,5.0,4.0,4.0,2.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,45%,55%,5.0,7.0,1.0,1.0,4.0,4.0,8.0,4.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Nice-Nancy,ligue-1,home,Nice,Nancy,15.04.2017,3,1,2016-2017,65%,35%,14.0,8.0,4.0,3.0,8.0,2.0,16.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,8.0,16.0,1.0,2.0,73%,27%,7.0,3.0,2.0,1.0,4.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,1.0,56%,44%,7.0,5.0,2.0,2.0,4.0,2.0,9.0,4.0,1.0,4.0,1.0,2.0,2.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-15-Rennes-Lille,ligue-1,home,Rennes,Lille,15.04.2017,2,0,2016-2017,43%,57%,10.0,22.0,3.0,5.0,6.0,6.0,12.0,13.0,1.0,10.0,2.0,2.0,5.0,1.0,11.0,10.0,1.0,2.0,44%,56%,4.0,9.0,2.0,2.0,2.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,42%,58%,6.0,13.0,1.0,3.0,4.0,4.0,8.0,8.0,0.0,5.0,0.0,1.0,3.0,1.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,5.0,1.0,6.0,71.0,79.0,375.0,493.0,279.0,401.0,17.0,17.0,71.0,79.0,375.0,493.0,279.0,401.0,17.0,17.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-16-Bastia-Lyon,ligue-1,home,Bastia,Lyon,16.04.2017,0,3,2016-2017,32%,68%,3.0,4.0,2.0,0.0,0.0,4.0,9.0,11.0,2.0,2.0,0.0,1.0,0.0,2.0,12.0,7.0,2.0,0.0,32%,68%,3.0,4.0,2.0,0.0,0.0,4.0,9.0,11.0,2.0,2.0,0.0,1.0,0.0,2.0,12.0,7.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-16-Marseille-St Etienne,ligue-1,home,Marseille,St Etienne,16.04.2017,4,0,2016-2017,57%,43%,12.0,7.0,7.0,3.0,3.0,2.0,20.0,16.0,3.0,3.0,1.0,4.0,3.0,3.0,14.0,16.0,1.0,2.0,61%,39%,4.0,4.0,2.0,1.0,1.0,1.0,12.0,8.0,0.0,2.0,0.0,3.0,1.0,0.0,7.0,9.0,1.0,2.0,53%,47%,8.0,3.0,5.0,2.0,2.0,1.0,8.0,8.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-16-Nantes-Bordeaux,ligue-1,home,Nantes,Bordeaux,16.04.2017,0,1,2016-2017,49%,51%,10.0,12.0,1.0,5.0,7.0,4.0,15.0,17.0,6.0,3.0,3.0,1.0,4.0,1.0,15.0,13.0,1.0,3.0,48%,52%,7.0,6.0,0.0,1.0,5.0,3.0,6.0,9.0,3.0,2.0,2.0,0.0,1.0,0.0,8.0,6.0,1.0,1.0,50%,50%,3.0,6.0,1.0,4.0,2.0,1.0,9.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-18-Metz-Paris SG,ligue-1,home,Metz,Paris SG,18.04.2017,2,3,2016-2017,22%,78%,6.0,18.0,2.0,6.0,4.0,6.0,11.0,14.0,1.0,8.0,2.0,0.0,3.0,0.0,13.0,11.0,1.0,1.0,15%,85%,1.0,11.0,0.0,3.0,1.0,4.0,4.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,30%,70%,5.0,7.0,2.0,3.0,3.0,2.0,7.0,9.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-21-Nancy-Marseille,ligue-1,home,Nancy,Marseille,21.04.2017,0,0,2016-2017,30%,70%,9.0,18.0,2.0,3.0,5.0,7.0,12.0,13.0,3.0,7.0,4.0,1.0,3.0,2.0,9.0,10.0,0.0,2.0,33%,67%,6.0,6.0,1.0,0.0,3.0,0.0,7.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,27%,73%,3.0,12.0,1.0,3.0,2.0,7.0,5.0,8.0,1.0,3.0,2.0,0.0,3.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-22-Bordeaux-Bastia,ligue-1,home,Bordeaux,Bastia,22.04.2017,2,0,2016-2017,60%,40%,14.0,13.0,6.0,1.0,7.0,9.0,16.0,16.0,5.0,7.0,4.0,0.0,1.0,4.0,12.0,16.0,2.0,4.0,61%,39%,4.0,5.0,1.0,0.0,3.0,4.0,10.0,7.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,10.0,1.0,1.0,59%,41%,10.0,8.0,5.0,1.0,4.0,5.0,6.0,9.0,3.0,5.0,1.0,0.0,1.0,3.0,8.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-22-Caen-Nantes,ligue-1,home,Caen,Nantes,22.04.2017,0,2,2016-2017,51%,49%,13.0,16.0,2.0,8.0,7.0,7.0,13.0,12.0,8.0,2.0,1.0,3.0,6.0,2.0,11.0,10.0,1.0,1.0,42%,58%,5.0,11.0,1.0,5.0,3.0,5.0,4.0,6.0,3.0,1.0,0.0,0.0,3.0,1.0,6.0,4.0,1.0,0.0,61%,39%,8.0,5.0,1.0,3.0,4.0,2.0,9.0,6.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,22.0,38.0
ligue-1-2016-2017-2017-04-22-Dijon-Angers,ligue-1,home,Dijon,Angers,22.04.2017,3,2,2016-2017,41%,59%,15.0,9.0,6.0,5.0,6.0,3.0,13.0,14.0,4.0,5.0,3.0,0.0,3.0,3.0,11.0,13.0,2.0,2.0,41%,59%,8.0,4.0,5.0,2.0,2.0,1.0,3.0,6.0,1.0,4.0,1.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,41%,59%,7.0,5.0,1.0,3.0,4.0,2.0,10.0,8.0,3.0,1.0,2.0,0.0,1.0,1.0,6.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,23.0,32.0
ligue-1-2016-2017-2017-04-22-Lille-Guingamp,ligue-1,home,Lille,Guingamp,22.04.2017,3,0,2016-2017,42%,58%,25.0,10.0,9.0,7.0,9.0,1.0,15.0,16.0,4.0,8.0,2.0,5.0,7.0,6.0,14.0,11.0,0.0,2.0,43%,57%,13.0,5.0,4.0,3.0,4.0,0.0,8.0,8.0,2.0,3.0,1.0,3.0,3.0,2.0,7.0,6.0,0.0,2.0,41%,59%,12.0,5.0,5.0,4.0,5.0,1.0,7.0,8.0,2.0,5.0,1.0,2.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-22-Lorient-Metz,ligue-1,home,Lorient,Metz,22.04.2017,5,1,2016-2017,63%,37%,19.0,7.0,9.0,3.0,6.0,3.0,14.0,13.0,8.0,4.0,1.0,4.0,2.0,4.0,12.0,10.0,1.0,1.0,57%,43%,6.0,6.0,3.0,3.0,2.0,2.0,5.0,9.0,4.0,3.0,1.0,1.0,2.0,2.0,9.0,5.0,1.0,0.0,69%,31%,13.0,1.0,6.0,0.0,4.0,1.0,9.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-22-Paris SG-Montpellier,ligue-1,home,Paris SG,Montpellier,22.04.2017,2,0,2016-2017,69%,31%,19.0,15.0,9.0,4.0,5.0,6.0,7.0,12.0,6.0,6.0,2.0,1.0,4.0,7.0,10.0,5.0,1.0,0.0,69%,31%,9.0,9.0,6.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,69%,31%,10.0,6.0,3.0,3.0,3.0,1.0,4.0,8.0,2.0,2.0,1.0,0.0,3.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,27.0,14.0
ligue-1-2016-2017-2017-04-23-Lyon-Monaco,ligue-1,home,Lyon,Monaco,23.04.2017,1,2,2016-2017,54%,46%,8.0,14.0,3.0,6.0,3.0,6.0,15.0,17.0,7.0,6.0,4.0,3.0,4.0,2.0,14.0,12.0,2.0,1.0,52%,48%,2.0,9.0,1.0,4.0,1.0,5.0,4.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,56%,44%,6.0,5.0,2.0,2.0,2.0,1.0,11.0,12.0,7.0,2.0,2.0,1.0,2.0,1.0,11.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,20.0,32.0
ligue-1-2016-2017-2017-04-23-St Etienne-Rennes,ligue-1,home,St Etienne,Rennes,23.04.2017,1,1,2016-2017,49%,51%,8.0,7.0,2.0,2.0,2.0,2.0,17.0,14.0,6.0,4.0,3.0,3.0,1.0,1.0,11.0,14.0,1.0,3.0,47%,53%,2.0,6.0,1.0,2.0,0.0,2.0,10.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,9.0,0.0,3.0,51%,49%,6.0,1.0,1.0,0.0,2.0,0.0,7.0,10.0,5.0,2.0,2.0,2.0,0.0,1.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-23-Toulouse-Nice,ligue-1,home,Toulouse,Nice,23.04.2017,1,1,2016-2017,28%,72%,5.0,16.0,4.0,4.0,0.0,8.0,19.0,25.0,6.0,5.0,0.0,5.0,3.0,3.0,25.0,13.0,3.0,5.0,28%,72%,1.0,4.0,0.0,1.0,0.0,3.0,8.0,12.0,4.0,2.0,0.0,1.0,1.0,0.0,7.0,4.0,2.0,2.0,28%,72%,4.0,12.0,4.0,3.0,0.0,5.0,11.0,13.0,2.0,3.0,0.0,4.0,2.0,3.0,18.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,22.0,16.0
ligue-1-2016-2017-2017-04-28-Angers-Lyon,ligue-1,home,Angers,Lyon,28.04.2017,1,2,2016-2017,45%,55%,23.0,8.0,7.0,3.0,9.0,3.0,13.0,19.0,8.0,8.0,5.0,2.0,1.0,6.0,14.0,11.0,2.0,3.0,45%,55%,11.0,2.0,4.0,2.0,3.0,0.0,7.0,10.0,6.0,0.0,4.0,0.0,0.0,4.0,6.0,7.0,0.0,3.0,45%,55%,12.0,6.0,3.0,1.0,6.0,3.0,6.0,9.0,2.0,8.0,1.0,2.0,1.0,2.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-29-Bastia-Rennes,ligue-1,home,Bastia,Rennes,29.04.2017,1,0,2016-2017,41%,59%,4.0,12.0,3.0,4.0,1.0,7.0,20.0,13.0,2.0,7.0,1.0,3.0,4.0,2.0,12.0,17.0,1.0,1.0,39%,61%,0.0,5.0,0.0,2.0,0.0,2.0,12.0,4.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,43%,57%,4.0,7.0,3.0,2.0,1.0,5.0,8.0,9.0,2.0,3.0,0.0,1.0,2.0,2.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-29-Guingamp-St Etienne,ligue-1,home,Guingamp,St Etienne,29.04.2017,0,2,2016-2017,53%,47%,12.0,11.0,4.0,8.0,7.0,2.0,12.0,11.0,2.0,3.0,2.0,1.0,6.0,4.0,10.0,11.0,0.0,0.0,49%,51%,3.0,0.0,2.0,0.0,1.0,0.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,57%,43%,9.0,11.0,2.0,8.0,6.0,2.0,5.0,3.0,2.0,2.0,0.0,1.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-29-Metz-Nancy,ligue-1,home,Metz,Nancy,29.04.2017,2,1,2016-2017,43%,57%,12.0,8.0,7.0,4.0,2.0,1.0,17.0,18.0,8.0,5.0,1.0,0.0,3.0,5.0,17.0,17.0,2.0,3.0,49%,51%,7.0,1.0,3.0,1.0,1.0,0.0,5.0,9.0,5.0,1.0,1.0,0.0,0.0,2.0,8.0,5.0,0.0,2.0,35%,65%,5.0,7.0,4.0,3.0,1.0,1.0,12.0,9.0,3.0,4.0,0.0,0.0,3.0,3.0,9.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-29-Monaco-Toulouse,ligue-1,home,Monaco,Toulouse,29.04.2017,3,1,2016-2017,66%,34%,28.0,7.0,11.0,3.0,10.0,3.0,17.0,12.0,11.0,2.0,5.0,1.0,2.0,8.0,8.0,15.0,1.0,4.0,67%,33%,7.0,2.0,2.0,0.0,3.0,2.0,11.0,7.0,4.0,1.0,3.0,0.0,0.0,2.0,5.0,11.0,0.0,3.0,65%,35%,21.0,5.0,9.0,3.0,7.0,1.0,6.0,5.0,7.0,1.0,2.0,1.0,2.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-04-29-Montpellier-Lille,ligue-1,home,Montpellier,Lille,29.04.2017,0,3,2016-2017,57%,43%,18.0,11.0,7.0,5.0,6.0,2.0,14.0,9.0,8.0,3.0,3.0,0.0,2.0,7.0,7.0,14.0,1.0,2.0,58%,42%,8.0,7.0,3.0,2.0,2.0,2.0,7.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,2.0,7.0,0.0,1.0,56%,44%,10.0,4.0,4.0,3.0,4.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
